序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
169,875070,陌桑高科,2.09,1575019657.75,9.0126937772,,312879554.12,56.0899053769,,10.834742447328,21.35,3.520852686513,31.4656831622,,2026-06-29
170,875018,风华股份,0.4472,1243328644.51,-3.5458509988,,63058041.91,49.2430322251,,3.014908807767,15.89,0.928017184753,13.4438016479,,2026-06-29
171,875000,江苏永成,1.15,1950865387.89,24.2503040171,,135804455.49,18.1388057252,,6.534070081996,19.38,-3.293598931994,15.2259190487,,2026-06-29
172,874998,百川生物,1.0,456927614.14,-6.2650084079,,51781825.4,-9.2497273832,,5.795672393405,18.53,1.288437629544,26.6266807641,,2026-06-29
173,874992,维衡股份,2.0,1511644891.47,29.1034325425,,114764445.51,0.7526445024,,7.282762956084,31.9,2.039122438813,18.4756104616,,2026-06-29
174,874967,东晓生物,4.05,7748175282.96,-1.1662272492,,382885220.52,-33.7606087696,,24.931954716525,17.68,5.979237529752,11.7394507644,,2026-06-29
175,874888,绽妍生物,1.52,747316916.26,25.0803193337,,93384651.1,27.0521046119,,7.587846675268,22.27,1.853132694742,73.2983628621,,2026-06-29
176,874886,映日科技,1.47,773174647.88,19.6285636957,-33.9043,131641160.14,29.0953238138,-63.676,8.897135196988,18.03,1.654960795423,26.6925918582,,2026-06-29
177,874874,安保医疗,0.66,341412932.52,20.9704939302,,65789396.95,188.7609804718,,2.908782481991,25.99,1.505758151464,60.9742671385,,2026-06-29
178,874873,卓目科技,1.24,245342056.56,40.5554425838,,55938970.1,44.751148846,,5.768126001054,25.94,1.999425500167,45.7531205305,,2026-06-29
179,874831,利星科技,2.69,1381367425.63,32.9436410552,,145698221.01,23.2796214883,,14.915026622156,19.52,-0.430592334751,19.1139756962,,2026-06-29
180,874823,腾龙健康,0.87,311611637.63,6.828742252,,82373010.59,7.8591758062,,5.344508033249,17.72,0.510295183712,54.0168191888,,2026-06-29
181,874792,八环科技,1.78,933793014.51,14.9569173659,,102583149.92,6.2670786977,,13.18701604632,14.53,1.941618627066,24.3988338004,,2026-06-29
182,874781,泰丰智能,1.07,703735752.94,20.2186241164,,73048206.04,41.6415730242,,12.100209756719,9.25,0.196849568126,24.141504515,,2026-06-29
183,874779,朱炳仁铜,0.86,1009208398.25,62.8068543557,,89819008.98,42.6370316338,,5.497675635238,16.5,1.496411012952,52.2578962407,,2026-06-29
184,874776,兴盛迪,0.45,273630061.65,7.5312972647,,45180423.08,67.4008631804,,2.4452272923,20.43,0.6909211055,31.9358107231,,2026-06-29
185,874766,远征传导,0.83,564588133.75,-4.5742386112,,43905514.16,30.4913386318,,6.758080043396,12.38,1.512372348113,17.268912705,,2026-06-29
186,874760,锐迈科技,0.4,2251079690.73,-2.2663293127,,186025514.27,-17.3337759498,,3.302568818951,13.02,0.811813602313,19.7406157112,,2026-06-29
187,874723,信联电科,0.46,406124501.75,20.3954835851,,52857704.46,100.241198991,,3.346887541366,14.15,1.02379974502,35.6503401386,,2026-06-29
188,874720,祥晋股份,1.17,990306271.38,11.9168722589,,74868335.97,-21.9989988593,,6.050464121774,20.21,-0.451626525855,18.6937940989,,2026-06-29
189,874601,浙江亿得,2.37,2074894549.23,19.5461840019,,138218985.18,42.2180131797,,14.969351870591,17.03,0.734326985748,15.6194914836,,2026-06-29
190,874591,日信高科,2.12,332039523.58,44.9139246669,,64575763.94,65.2736059099,,14.093631068843,15.91,0.485645408397,45.5171933029,,2026-06-29
191,874536,浙江天际,0.83,656835629.92,13.4318609083,,112212751.46,5.5282003129,,4.185444269778,22.05,0.728223141926,33.1589616974,,2026-06-29
192,874496,贝昂智能,1.4,527965769.58,11.837907254,,83942435.35,11.2956662155,,5.4149929395,27.28,1.427943046,53.3456984672,,2026-06-29
193,874414,上舜科技,1.2732,183769312.84,30.2986421672,,38195954.72,55.62,,5.082013334333,27.7452,0.770793368,40.5523437174,,2026-06-29
194,874369,贵鑫环保,1.33,373944914.28,100.3968477888,,54432779.67,52.4341697472,,10.595962699178,13.59,-1.264762674357,26.4783742415,,2026-06-29
195,873197,ST烜风,-0.2,6238186.67,41.0731685596,,-1622671.03,32.6,,-0.2839387675,,0.109198885,9.1757560375,,2026-06-29
196,872726,中机试验,0.62,601520065.34,9.8011395381,,66561939.3,30.3153295248,,4.911677357098,14.0,1.163388644342,31.4370372089,,2026-06-29
197,872349,御龙渔业,-0.0741,6191632.96,-53.0014381426,,-6618259.02,-591.46,,0.527431249384,-13.13,-0.024715866629,-79.7152253999,,2026-06-29
198,871174,正荣网际,-0.24,2212892.51,567.7308161545,,-2403419.91,-1524.18,,0.182964683,-79.29,-0.141605571,36.5750282195,,2026-06-29
199,839332,ST和海益,-0.13,5102873.65,-60.0691411607,,-2004744.39,46.47,,-0.189102102667,,0.084934095333,8.5936286116,,2026-06-29
200,838635,聚亿新材,-0.07,94671540.83,-15.210789045,,-2460238.44,-805.51,,1.043797178571,-6.51,-0.136699595143,15.8945740907,,2026-06-29
201,837487,ST天创联,-5.7,824907.87,-95.9490761408,,-17087515.09,343.85,,-2.987315446667,,0.225002876667,49.5150288723,,2026-06-29
202,836002,ST乐蜀,-0.93,31425863.73,21.2666857732,,-9950813.68,43.6821461008,,-1.880786005607,,-1.233945338318,42.4329805047,,2026-06-29
203,831745,考迈托,-0.53,60406988.41,-44.8746629073,,-34181900.58,-1223.38,,0.106995239282,-143.2,-0.108723486302,-19.9064014885,,2026-06-29
204,831474,上海科特,0.52,519681649.24,6.3736100221,,49117717.52,-9.9629829496,,4.287524717943,12.9,0.328357469848,26.3312453307,,2026-06-29
205,688395,正弦电气,0.46,441930752.02,20.4831985984,3.8643,40070632.29,5.92,38.1221,9.030623880282,5.2,0.641080424288,33.3166111584,自动化设备,2026-06-27
206,875117,北变科技,0.92,438593835.77,16.6959354767,,52846727.07,2.7838389287,,6.450073136356,15.37,0.437187346361,24.0167223908,,2026-06-26
207,875096,川岛装备,1.23,458918311.54,23.7656748848,,61292638.81,33.19,,3.0702857862,49.22,1.2906338834,31.8729930647,,2026-06-26
208,875058,博涛智能,1.16,1511539500.0,-6.5341582599,,123037700.0,14.3119276283,,11.379255666449,10.9,0.099486611286,25.7495751848,,2026-06-26
209,875017,泽天春来,0.64,435307547.02,2.1665239867,,57436195.2,15.7009795169,,4.297414204889,16.07,1.069414379778,42.5211146595,,2026-06-26
210,875008,帝盛科技,0.59,684641943.03,3.241489215,,74796533.17,8.0071137198,,5.973851182495,10.45,0.817354414564,20.3734801264,,2026-06-26
211,874987,科麦特科,1.77,395471571.31,39.1644468105,,89660468.85,114.5468219268,,6.398895133286,33.32,0.781603233578,35.7845136962,,2026-06-26
212,874877,越新科技,1.13,519971900.19,-3.2578919813,,67584896.32,14.1448014478,,3.248552191333,37.73,2.3773544165,30.3386080118,,2026-06-26
213,874860,帅特龙,1.69,1233393676.23,12.842619293,,101209885.22,16.0708766849,,13.7331422815,12.69,2.891267377167,23.835957507,,2026-06-26
214,874817,昊翔股份,2.44,921854221.44,98.1068607271,,121959484.37,98.9311978703,,8.0182604886,36.48,1.1038543978,22.7746491036,,2026-06-26
215,874593,安特磁材,1.24,700301166.38,10.6617469751,,74335019.35,14.0182031137,,6.388272209833,20.3,0.692188037833,20.6391909965,,2026-06-26
216,874527,贝尔生物,1.95,336031792.72,-10.5893805537,134.4487,146132414.29,4.3340740188,243.8947,12.529754831067,16.89,2.2662216432,77.8911698359,,2026-06-26
217,874438,亚信股份,1.06,379491190.49,36.5803001331,,52991635.45,278.1287864159,,4.4701568184,26.36,0.6417395688,26.3180929842,,2026-06-26
218,874387,百英生物,3.62,608246829.58,51.159728738,7.9938,215966818.39,74.4091209474,-4.1409,18.36014366116,21.94,4.669180429501,69.6639210833,,2026-06-26
219,874235,远大健科,2.32,1010942428.46,0.6281761446,,118386982.96,25.67037356,,9.736934863529,26.85,3.134588919608,54.8673169792,,2026-06-26
220,874049,文依电气,1.0,365702195.6,24.4418884696,,55688763.68,41.0996538337,,7.254593773831,14.63,0.327300483329,40.3220539073,,2026-06-26
221,873936,金龙电机,1.07,750256245.11,2.0191199957,,38607054.65,25.92,,7.166525209386,16.34,2.649246605665,13.2053559988,,2026-06-26
222,834092,惠和股份,-0.11,22591987.03,10.4550208343,,-3235357.43,41.5,,1.600266394483,-6.74,0.020349925517,18.6360906387,,2026-06-26
223,300890,翔丰华,0.455,1675117649.09,20.6562889252,22.7631,54168363.56,9.31,49.4794,17.743788157074,2.46,-1.199276303107,16.1901974549,电池,2026-06-26
224,000972,中基健康,-0.0599,492115607.53,59.6980088948,26.276,-46231823.92,79.966827862,241.0342,0.033868605,,0.319842482009,-15.6622422416,农产品加工,2026-06-26
225,920189,康美特,0.71,469319996.9,11.0650539905,-6.416,85327247.44,36.0866127543,-17.1789,4.84407622371,15.81,0.769921136023,40.7606580891,电子化学品Ⅱ,2026-06-25
226,875029,百图股份,2.45,436391661.36,23.2464740187,,84075206.36,61.7936469221,,24.68382848117,10.24,3.866853405477,41.5174462008,,2026-06-25
227,874948,英凡环保,1.38,129992523.14,-0.6391869399,,33384144.92,-9.46,,7.313841533499,21.01,1.360051189413,39.946158391,,2026-06-25
228,874806,华光股份,0.17,1405185652.07,-3.3812662384,,89610220.39,-19.9643399363,,2.047967376416,8.9,0.422326120743,16.3703808419,,2026-06-25
229,874736,裕富照明,2.56,498391858.0,-4.8919859771,,76757888.35,-15.7829797008,,15.458034654,17.96,3.204535516,34.3774741661,,2026-06-25
230,874701,永志股份,0.654,1172159843.31,19.4837592698,,73359296.69,22.0897293271,,5.110237063893,13.92,0.021410478812,15.9326839088,,2026-06-25
231,874453,展辰新材,0.23,1517597468.46,-3.5041710575,,84290334.78,-1.4004911348,,2.586621803361,9.48,0.389210081944,26.7050091498,,2026-06-25
232,874379,舒友仪器,2.25,216102053.66,0.6564863625,,67439136.53,-7.1269049989,,13.473190881667,17.73,2.013478305333,52.3685945614,,2026-06-25
233,874238,欧朗科技,1.28,349936350.3,13.4746288266,26.3665,44429335.01,-0.9799067006,64.4759,5.693427510239,25.14,0.644801901356,25.5674645384,,2026-06-25
234,874989,恒业股份,0.82,447649608.37,11.2895795952,,99973586.97,-16.8063248416,,3.186982403101,24.85,1.290434010608,41.9943008516,,2026-06-24
235,874855,全盛座舱,0.52,2104651376.23,28.1749674911,,81321734.36,-0.86,,5.895760693585,9.49,0.685322551085,17.3054333213,,2026-06-24
236,874726,国电股份,0.54,2224592453.55,8.2778382012,,99886207.71,28.8104416315,,3.814372446177,15.3,-0.344343504603,9.4957074368,,2026-06-24
237,870774,华信科技,0.0165,202207329.27,5.9891976822,,658707.67,114.83,,1.98798920345,0.83,0.559346131984,19.7904218974,,2026-06-24
238,834377,德博科技,1.69,466073072.87,41.0355595959,,74354537.2,45.7754477722,,6.843494520227,27.75,1.659215467045,27.5586026949,,2026-06-24
239,430555,英派瑞,0.27,561366497.63,-1.0012449597,-4.1505,65709013.29,-7.1486276081,38.2873,1.942644902953,14.44,0.365526348802,28.8832563066,,2026-06-24
240,874830,兵设集团,1.12,1406934152.58,12.406112358,,190667292.07,10.11,,9.617828742169,12.21,0.891885407564,36.3243658456,,2026-06-23
241,874695,赛维达,1.2,313419675.32,2.8682650064,,57074819.38,3.1121608892,,7.037701626465,18.78,1.843545413375,35.2425216947,,2026-06-23
242,874226,博韬合纤,1.65,914812657.89,9.4974067904,0.8825,76257883.02,19.2,21.4948,13.65680046067,12.98,1.606336613489,15.4418915711,,2026-06-23
243,873464,皇裕精密,0.69,887630331.92,1.9298571121,20.2188,68826506.11,2.21,204.6223,4.318391667421,17.7,1.392515739249,24.5421185742,,2026-06-23
244,836580,合缘生物,-0.32,82673683.27,-25.2723075672,,-16007195.8,-2971.66,,2.85804154581,-10.45,0.008637654976,15.1834180159,,2026-06-23
245,420016,金田B3,-0.00094,12067047.56,-4.0061808862,,-375131.34,91.58,,-0.013995298679,,-0.003244515001,-3.226342799,,2026-06-23
246,400016,金田A3,-0.00094,12067047.56,-4.0061808862,,-375131.34,91.58,,-0.013995298679,,-0.003244515001,-3.226342799,,2026-06-23
247,920136,永励精密,1.82,540015034.91,-4.8685943917,28.575,109060015.83,15.0348823411,46.2665,12.955708610667,15.09,1.995866305667,32.209169513,汽车零部件,2026-06-22
248,874975,三绿科技,2.49,1282684416.74,68.1026339649,,162894955.42,165.7811955832,,7.046147502334,44.52,0.991510415925,40.7855655968,,2026-06-22
249,874882,金晖隆,0.58,531788072.72,22.644651224,,63648660.49,45.6537460614,,3.978043390027,16.14,0.527521224079,24.993698123,,2026-06-22
250,874786,嘉泰激光,0.98,924916977.18,17.9247619607,,78634005.6,9.5438065691,,6.048655539011,16.54,1.60910349881,23.1111892888,,2026-06-22
251,874778,格兰达,0.5,1559232073.51,50.0072713331,,79506117.75,75.3142148628,,2.482774332012,22.59,0.623250970588,15.8682870314,,2026-06-22
252,874042,华脉泰科,0.25,231461038.15,14.0598977984,-4.7576,17748484.05,108.0527088733,-170.7663,6.253208951293,4.13,0.48780911097,68.0128365181,,2026-06-22
253,873845,鑫宇科技,0.87,508300862.47,96.2085868286,,88946462.05,171.9920506114,,4.979437168669,28.72,0.468835465967,36.5605250082,,2026-06-22
254,600169,ST太重,0.0711,10379423745.08,5.6535131192,47.6291,236838163.72,10.88,268.2489,1.551121757314,4.47,0.6142462775,19.2590401028,专用设备,2026-06-19
255,300904,威力传动,-1.31,877228506.45,154.1275013097,-17.2953,-93767876.98,-217.32,-149.4105,8.599354840497,-13.78,-1.068860617194,11.1402212948,风电设备,2026-06-19
256,920344,三元基因,0.04,285997870.92,11.4819218515,176.2784,5137464.57,-76.83,348.4939,5.138804632378,0.82,0.538997895247,78.1765011469,生物制品,2026-06-18
257,875199,赛诺威盛,-0.1,438245741.13,22.1010682916,,-9602764.96,83.5372674654,,1.367775865401,-13.28,-0.677070481357,31.114632208,,2026-06-18
258,874640,百迈科,1.74,214940632.42,16.2953738814,33.9481,70808655.38,2.3329611447,-14.3759,8.732693237638,21.97,1.63115182214,74.4140178147,,2026-06-18
259,874391,金钛股份,0.94,1684464393.35,8.0337910563,4.6837,196344089.47,43.3907109279,-7.047,6.962262224143,14.42,0.675350483,18.1963838054,,2026-06-18
260,874360,世纪数码,1.61,612025535.07,7.6098913255,16.6205,53528333.33,-6.5767200988,45.5599,9.426501255849,18.62,0.891798632873,20.88666047,,2026-06-18
261,872893,威易发,2.11,149743406.85,12.0451114109,,63274315.84,-3.6285223403,,8.55502222,28.17,1.944981991,69.1165635117,,2026-06-18
262,832571,点击网络,0.48,2301654123.44,13.3548645081,,63818463.04,11.98,,2.185130511069,24.25,-0.141423769428,4.5440743544,,2026-06-18
263,688797,臻宝科技,1.94,867581663.1,36.7344922922,,225930822.66,48.7788039909,,10.391459601468,20.73,2.223509931028,49.8478419904,半导体,2026-06-18
264,400097,刚泰3,0.17,17825763.61,178.2508667877,,249906744.81,154.29,,-1.979715714866,,0.001690604357,-1597.9181927455,,2026-06-18
265,301583,托伦斯,0.71,719846381.92,17.9972678452,,98175596.45,-6.9583685719,,6.398198945002,11.89,0.422122401632,27.1378421169,半导体,2026-06-18
266,920222,益坤电气,0.81,372927369.47,10.0149218761,4.474,59075171.75,8.6072914697,21.2203,4.689503032143,18.65,0.360405784478,32.2252816227,电网设备,2026-06-17
267,920072,科莱瑞迪,1.04,315268096.64,10.4837864354,,64038440.68,-4.7257416682,,8.190771637702,13.27,1.567179835437,60.3201421034,医疗器械,2026-06-17
268,875175,宏动科技,0.63,105599315.43,-32.5643643956,,35161596.68,225.8917512746,,1.471940381406,53.82,-0.685935755441,64.3208091108,,2026-06-17
269,875166,数码大方,-0.01,212567108.09,0.3868924509,,-711954.29,94.4818299793,,7.170083372885,-0.15,-0.389152281967,76.8234916951,,2026-06-17
270,875013,卡夫特,5.32,302080185.89,11.3795551379,,78669278.7,19.8685894036,,11.297353453378,61.29,5.201961762162,48.2200959824,,2026-06-17
271,874682,津移通信,0.52,472683963.24,0.7971916857,,79079886.39,11.5647747188,,2.647355693882,21.59,0.811145140987,33.3430924945,,2026-06-17
272,873650,腾升科技,0.32,132649793.73,31.0871211218,,18712011.3,-16.4,,2.570729169655,13.39,0.058259258966,27.1751865844,,2026-06-17
273,872833,鹰君股份,-0.37,1144800.0,-76.7568756524,,-14617410.11,33.9012740065,,0.6267314345,-45.15,-0.0004578195,13.4199021663,,2026-06-17
274,831428,数据堂,0.38,362345837.02,49.1963846588,,57349761.13,216.99,,1.536416582618,28.19,0.237674189981,49.9407619881,,2026-06-17
275,601212,白银有色,-0.102,85457845127.4,-1.532046974,-54.371,-755274706.98,-1034.84,-24212.6687,1.960369048719,-4.89,0.293276839392,6.5492198682,工业金属,2026-06-17
276,874962,亿嘉能,0.27,925897548.95,9.3787565935,,54024741.78,44.2637574208,,3.286569801611,8.63,-0.117762071752,15.0922945501,,2026-06-16
277,871421,泰隆电力,-0.06,130846226.54,10.6057806537,,-3030038.58,-95.3635834409,,0.939089247333,-5.24,-0.216513030333,18.3664966086,,2026-06-16
278,688158,优刻得,-0.16,1699357006.31,13.0664447511,8.2821,-73553359.46,69.4852568992,114.6191,5.295624645324,-3.07,0.531511213416,25.7335433594,IT服务Ⅱ,2026-06-16
279,833301,亚迪纳,0.42,111366098.57,-5.7810259354,,12477098.91,-37.74,,1.381544609919,17.54,0.332839667317,36.2662657654,,2026-06-15
280,000983,山西焦煤,0.2115,37154856324.57,-17.9630361337,9.4008,1200774988.79,-61.37,-155.4714,6.324982447432,3.33,1.038713874554,30.523072808,煤炭开采,2026-06-13
281,000926,福星股份,-2.59,3834967087.92,-56.2082027044,894.5332,-4127752783.8,-58.71,-1458.1971,3.368650553725,-55.79,0.841987520171,13.5515700648,房地产开发,2026-06-13
282,000034,神州数码,0.7711,143751044503.13,12.1597023562,34.4572,522943843.22,-30.52,-160.3712,15.213947410854,5.05,-3.352987218747,3.3975983567,IT服务Ⅱ,2026-06-13
283,875151,有车科技,1.44,82901147.87,-5.0346886714,,14445691.73,-18.7655727642,,19.498920762,7.69,0.528020428,57.8818260578,,2026-06-12
284,874772,腾信精密,3.12,757258072.52,6.0271197794,,186910615.53,-0.8996947963,,15.82434873,21.46,4.034182138667,44.3384229451,,2026-06-12
285,874729,深达威,1.55,343846045.66,0.7925259958,,78734224.89,5.6667410384,,7.097802612539,24.62,1.466421463851,37.8904219968,,2026-06-12
286,874716,金力传动,1.06,796469448.9,33.3148910764,,76348301.9,19.7318267474,,7.571282851446,16.44,1.254507524061,20.1867252839,,2026-06-12
287,874569,菊乐股份,3.1458,1693898478.57,3.1966070246,-17.9384,290929738.34,25.157537617,-39.0756,14.992872942205,23.19,3.846196334667,36.6915095464,,2026-06-12
288,874386,杰锋动力,2.96,2372880275.89,12.9824557872,7.6486,146707963.6,1.1098716715,40.2414,14.99,21.8,4.411861785786,18.6460054654,,2026-06-12
289,835993,泽衡环保,1.16,146325418.39,11.2842273922,,69655824.74,8.06,,6.6491888725,19.04,0.991973065333,74.2491550651,,2026-06-12
290,874552,原力数字,5.07,664929562.1,22.0311910372,38.4944,122036667.44,40.693604547,18.8348,33.699347007771,16.28,6.009866332122,36.1693320207,,2026-06-11
291,400147,当代3,-0.14,81544832.93,56.1117180335,,-177679220.49,28.98,,-0.226216124111,,-0.092609916748,31.2379348694,,2026-06-11
292,001248,华润新能源,0.56,22909052050.2,0.154943964,,6101808398.5,-23.279453121,,8.35,6.94,,48.8398535559,电力,2026-06-11
293,875022,星邦智能,3.87,5051157613.44,2.5885815618,,554313501.95,43.9078253728,,21.222981146536,20.25,2.34755206955,28.4662923626,,2026-06-10
294,874907,美通香薰,1.44,930753280.6,-8.4135761206,,72144897.05,-1.1275632836,,13.226620928857,11.37,3.346021345239,32.7666736359,,2026-06-10
295,832010,亘古电缆,0.52,1890256647.89,13.1181104541,,89871726.92,-8.6585585785,,6.551850297083,8.32,0.865858221575,11.6580197195,,2026-06-10
296,688359,三孚新科,-0.5,457850239.85,-26.3019758753,1.5112,-48315569.84,-284.0132454243,-186.0303,6.000636206514,-8.43,0.317080422955,36.2172684226,电子化学品Ⅱ,2026-06-10
297,875156,爱果乐,1.27,854858274.97,22.6868612698,,63476108.45,38.7100032254,,7.176889176,15.88,1.8700387116,43.2171523114,,2026-06-09
298,875100,润天化学,0.37,119849060.54,53.9444419076,,25978042.33,-11.7244825741,,2.128234670286,19.1,0.057502123571,38.1597205635,,2026-06-09
299,875019,一诺生物,3.03,1205067284.89,27.5859028806,,151659117.07,45.1460155477,,18.0162350308,18.17,0.5405634882,21.8327827432,,2026-06-09
300,874848,新派能源,2.82,1257068810.32,-7.064910218,,156100767.97,-5.6421273391,,19.862410487881,15.27,7.900842814774,25.1827172308,,2026-06-09
301,874821,易事达,1.26,374239943.03,-10.5499504638,,42313051.5,-43.99,,10.759044036869,12.68,2.935775592319,32.9083716754,,2026-06-09
302,874961,弘盛新材,0.2,4543481693.12,-19.3907288673,,53206139.94,-58.6833271655,,2.35432834686,8.98,-0.210775916082,3.8784939793,,2026-06-08
303,874930,海明润,0.86,343323242.96,17.9214321982,,51116357.07,-16.4225309673,,6.29784236314,15.37,1.130047684747,47.840321137,,2026-06-05
