序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
529,603809,豪能股份,0.1126,687213197.54,10.9658151139,-13.5128,103591456.16,-0.45,792.2108,4.098872436455,2.79,0.044163962846,31.2396165351,汽车零部件,2026-04-30
530,603808,歌力思,0.11,743608779.23,7.7674528064,-11.2709,41001149.67,0.14,-20.186,7.102598234393,1.57,0.517601087876,70.8387478891,服装家纺,2026-04-30
531,603801,志邦家居,-0.2172,575327710.8,-29.6305635147,-55.1585,-94344390.08,-324.22,-399.0587,7.252985677838,-2.86,-0.783589731265,25.8590893324,家居用品,2026-04-30
532,603800,洪田股份,-0.08,117862064.14,-12.7762625027,-40.4067,-16020835.19,36.55,66.5684,3.802835350288,-2.0,0.048659098221,-1.8958152619,专用设备,2026-04-30
533,603789,ST星农,-0.1136,103119031.71,119.9143178816,-32.6764,-30733931.35,-8.3448734859,7.9751,0.394601701641,-24.82,-0.129254226049,17.8171056548,专用设备,2026-04-30
534,603778,国晟科技,-0.05,119557427.03,25.0181701053,-65.4805,-34835151.73,16.9280128853,91.7476,0.427684282861,-11.88,-0.089463366792,-19.0581470311,光伏设备,2026-04-30
535,603759,海天股份,0.01,1513853762.63,366.883377657,28.5841,3868426.78,-92.25,-94.6894,6.330189143321,0.13,-0.890768292879,10.5433871375,环境治理,2026-04-30
536,603738,泰晶科技,0.06,249233100.14,24.3117772476,10.2685,23044495.9,165.22,33.9741,4.712282700446,1.28,0.162867894562,20.2491716396,元件,2026-04-30
537,603733,仙鹤股份,0.35,3167316099.61,5.8800813463,-3.442,250865291.56,6.2,6.9304,12.379522964039,2.79,0.427383165983,14.8370893201,造纸,2026-04-30
538,603730,岱美股份,0.09,1539312622.72,-3.360175348,-5.4001,186431844.31,-10.79,-13.3013,2.315059743409,3.76,0.045185324212,27.0192199045,汽车零部件,2026-04-30
539,603729,ST龙韵,0.03,82253334.87,-19.5961287654,340.4654,2406805.45,196.4304344997,105.6391,2.960281396537,0.87,0.122518553322,15.4641887288,广告营销,2026-04-30
540,603726,朗迪集团,0.47,392361843.34,-16.560333914,19.9766,87423301.98,133.72,5689.1014,8.057804317828,6.02,0.08883053398,22.1290992393,家电零部件Ⅱ,2026-04-30
541,603721,中广天择,-0.06,65369830.17,92.3417537689,-57.4676,-7539882.36,8.5037365479,-119.9922,3.772231959923,-1.53,-0.422086644308,13.3345638612,影视院线,2026-04-30
542,603718,*ST海利,0.01,47388715.59,-23.3105193433,24.2875,6336081.81,-41.88,101.9098,1.359616695232,0.716,0.005646099806,64.6759108543,医疗器械,2026-04-30
543,603717,天域生物,-0.0363,153901746.67,-31.6819253338,-18.9939,-10518672.2,-176.4,90.0101,1.318158275289,-2.59,-0.142581562456,6.5236833286,基础建设,2026-04-30
544,603712,七一二,-0.08,245937659.02,13.7901492728,-74.2653,-65205269.14,-20.71,77.206,4.95422486465,-1.69,0.097327921114,36.969686136,军工电子Ⅱ,2026-04-30
545,603711,香飘飘,0.23,878318411.2,51.413175804,-29.2768,93389265.22,597.4135875561,-49.3685,8.672129304454,2.64,0.0316316993,40.8432082244,饮料乳品,2026-04-30
546,603707,健友股份,0.06,928664346.8,4.9078621034,-12.7961,89011918.16,5.07,-41.4661,4.296995496741,1.28,0.315708592542,32.3088694558,化学制药,2026-04-30
547,603699,纽威股份,0.45,1813061001.57,16.5283120327,-16.2405,345185396.9,31.4,-29.1383,6.450901924615,7.27,0.379829145554,39.1646320276,通用设备,2026-04-30
548,603698,航天工程,0.08,956758827.12,12.9043895156,-22.2005,40964069.81,20.98,-50.0548,6.566909891826,1.17,-0.553413423553,16.1365832646,专用设备,2026-04-30
549,603696,安记食品,0.05,131968142.25,10.1174285224,-20.7306,11193404.07,101.47,81.383,2.459373651658,1.95,-0.243639007738,24.0979939535,调味发酵品Ⅱ,2026-04-30
550,603690,至纯科技,-0.204,620674466.14,-14.7049487433,27.1811,-78853142.03,-232.7631472908,89.3973,9.071738161956,-2.0,-0.079428366564,27.0627423816,半导体,2026-04-30
551,603689,皖天然气,0.22,1335321291.46,-8.1827318483,2.9686,114597320.26,13.64,84.4308,7.177086016768,3.03,0.456886719683,15.3980405139,燃气Ⅱ,2026-04-30
552,603687,大胜达,0.04,517348913.07,5.2782353554,-16.1436,22063254.64,-25.94,259.7723,5.949350603295,0.68,0.015840434292,19.3497585538,包装印刷,2026-04-30
553,603668,天马科技,0.01,1548359809.25,3.5042988565,3.3992,6705498.83,-61.24,102.6799,4.190956662013,0.32,0.22997715521,8.4494964839,饲料,2026-04-30
554,603667,五洲新春,0.08,721790126.21,-18.8288041736,5.7734,30800005.98,-18.62,534.2328,8.193064266417,1.03,0.121051669271,19.7571807956,通用设备,2026-04-30
555,603666,亿嘉和,-0.25,69294365.4,-45.745315658,-64.3976,-50759402.12,-775.33,-6814.8995,10.308059027613,-2.38,0.135015823448,18.4773789125,自动化设备,2026-04-30
556,603665,康隆达,0.1,353742676.44,-6.8762707621,1.0504,15982869.88,-85.99,129.941,4.119265148015,2.44,-0.245540888109,21.1100594793,服装家纺,2026-04-30
557,603661,恒林股份,0.43,3218188835.12,21.2735240882,0.8975,58981054.96,13.72,151.3188,26.570236182291,1.61,-0.468001521799,18.7457508051,家居用品,2026-04-30
558,603637,镇海股份,-0.01,55904771.69,4.2352404931,-66.4907,-1882785.28,-131.77,-113.046,4.373303075783,-0.18,-0.039123958516,9.6716103412,专业工程,2026-04-30
559,603636,南威软件,-0.09,116756576.04,-31.4864315855,-49.6923,-49816041.18,-43.6,85.6,3.188234425173,-2.67,-0.241734662886,26.6791148614,IT服务Ⅱ,2026-04-30
560,603628,清源股份,0.0165,369077824.29,2.2575466887,-10.4789,4500021.03,-85.93,110.7629,4.799087288763,0.34,-0.20663942919,25.4735792569,光伏设备,2026-04-30
561,603619,中曼石油,0.07,771437588.43,-18.2190202164,-18.0366,31655061.16,-86.22,-43.6117,9.441233381836,0.73,-0.138509205424,38.9136486648,油服工程,2026-04-30
562,603609,禾丰股份,0.01,8930501147.98,15.8676229505,16.1479,8660905.6,-92.66,111.3068,7.028547419839,0.13,-0.750020202707,7.4071156228,饲料,2026-04-30
563,603602,纵横通信,0.02,448785722.98,29.9237383193,-13.8914,4966361.76,45.22,102.565,3.8566466628,0.56,-0.424175380306,16.0202312348,广告营销,2026-04-30
564,603598,引力传媒,0.0387,2222200089.85,11.6666920185,22.029,10388526.16,37.73,421.0931,0.828619326327,4.77,-0.662468925319,3.191127958,广告营销,2026-04-30
565,603580,艾艾精工,0.0214,102514164.69,115.1821497053,-25.7243,2790009.47,-48.43,-90.8651,3.482529925876,0.62,0.004587993789,26.098124743,塑料,2026-04-30
566,603577,汇金通,0.0401,801278150.28,-4.3156695244,-37.4112,13601940.35,-9.04,-34.4972,5.821280836978,0.6913,0.042272603218,12.4508503339,电网设备,2026-04-30
567,603569,长久物流,0.0016,733021596.66,-17.8004881532,-24.6385,950230.95,-76.14,100.6994,4.395909600513,0.04,0.183603368736,12.1053567854,物流,2026-04-30
568,603567,珍宝岛,-0.1911,181651487.03,-61.2905945439,250.449,-179949070.12,-338.99,81.8861,6.483818459912,-2.91,0.067795536522,0.3159907973,中药Ⅱ,2026-04-30
569,603565,中谷物流,0.25,2578534819.35,0.3847322302,-5.1549,526992933.9,-3.63,-10.7668,5.220167528128,4.92,0.315213019668,33.4724597086,航运港口,2026-04-30
570,603557,*ST起步,-0.05,258927802.27,315.2978537856,504.5979,-29204253.31,-1376.2656296258,46.844,0.089760096887,-41.3881,-0.092528564239,8.0758513287,服装家纺,2026-04-30
571,603556,海兴电力,0.19,1126354579.09,43.5779341209,-19.5308,90926214.55,-35.5,3007.0199,15.341218728906,1.22,-0.17093140058,32.8744133947,电网设备,2026-04-30
572,603535,嘉诚国际,0.04,218054645.27,-19.2042167716,2.3628,18421304.03,-59.76,124.5912,4.855418461958,0.71,0.076402838245,28.0933763067,物流,2026-04-30
573,603533,掌阅科技,-0.08,794485567.24,23.5178692132,1.7459,-33726890.19,54.5923442478,-183.8864,5.229935491196,-1.46,-0.029457698049,63.9012895255,数字媒体,2026-04-30
574,603528,多伦科技,-0.0286,78456107.82,-25.3108540234,-10.3903,-20172714.63,-795.81,-103.3656,2.662307532542,-1.07,-0.00067552504,29.4871510999,软件开发,2026-04-30
575,603520,司太立,0.05,711269910.7,3.6994363378,18.3959,20953600.9,46.08,212.6755,5.87371352408,0.82,-0.189107300732,22.2539246971,化学制药,2026-04-30
576,603507,振江股份,0.53,1488625219.61,58.8700900546,33.8297,97062588.01,1249.12,42.9824,14.109012093604,3.8,1.224943928585,18.2310072471,风电设备,2026-04-30
577,603506,南都物业,0.26,466658827.84,3.1241919205,-5.3529,47708179.53,61.82,186.4033,6.595513699467,3.93,-0.742022514123,17.974442459,房地产服务,2026-04-30
578,603501,豪威集团,0.41,6414033079.02,-0.8972203852,-9.3061,502949305.92,-41.92,-39.7813,26.04769857509,1.56,0.584485094097,29.3806351175,半导体,2026-04-30
579,603500,祥和实业,0.12,180665444.52,-4.581508321,-26.0189,39322873.36,10.93,59.0711,3.241099776043,3.71,-0.006362980422,32.0643530941,轨交设备Ⅱ,2026-04-30
580,603499,翔港科技,0.1012,262881273.77,2.0016819786,-10.1097,30616945.7,-25.66,47.2021,3.058994776142,3.36,0.158849642156,24.706735291,包装印刷,2026-04-30
581,603429,*ST集友,-0.009,28139334.04,-64.4545603641,-34.3952,-4428048.29,-463.66,63.7938,2.405535477613,-0.35,-0.024571054719,9.546856497,包装印刷,2026-04-30
582,603409,汇通控股,0.33,317547276.61,22.5613884639,-12.8264,41598341.43,43.14,37.9535,12.314584340554,2.7,-0.021027545029,28.2841078339,汽车零部件,2026-04-30
583,603398,*ST沐邦,-0.17,103666055.86,72.5075821843,-36.1107,-74274768.55,27.325,83.9523,0.164954946197,-68.35,-0.022754760843,-31.5303298547,光伏设备,2026-04-30
584,603393,新天然气,0.34,912740188.42,-14.2011595804,-4.2656,145123214.52,-61.55,1786.2189,22.222489798349,1.57,1.119682560321,39.288304661,燃气Ⅱ,2026-04-30
585,603391,力聚热能,0.04,116134362.99,-46.0149226262,-81.1384,3744138.93,-88.86,-97.7925,24.933858070549,0.17,-0.360199966374,31.1684020285,专用设备,2026-04-30
586,603389,亚振家居,-0.06,116079126.2,185.3771878008,-72.5559,-14785261.71,30.6306647437,53.3288,0.763134793532,-7.1,-0.400407119641,13.913320843,家居用品,2026-04-30
587,603387,基蛋生物,0.15,267501249.08,9.5650013291,-9.021,76303243.95,18.65,26.9234,5.579338390095,2.73,0.143298738161,70.3428765537,医疗器械,2026-04-30
588,603385,惠达卫浴,-0.08,577877249.92,-12.8032555097,-21.3024,-30469973.43,-381.76,85.1416,9.242061449111,-0.86,-0.224702813026,23.2624657379,家居用品,2026-04-30
589,603381,永臻股份,0.1027,2391234586.45,-7.5009441324,43.2133,24364600.87,-9.29,110.9176,14.095344921762,0.73,-1.748827159787,4.7186465924,光伏设备,2026-04-30
590,603378,*ST亚士,-0.23,35691296.24,-65.6027427428,-45.2466,-97590254.28,-5.40373489,90.8743,-0.388066926525,,-0.026966771779,19.2988329247,装修建材,2026-04-30
591,603377,ST东时,-0.09,120534935.36,-12.7084778771,-0.4257,-66941225.74,-39.4128213095,89.5813,-0.002024799518,-151.3,0.028807536963,18.61250451,教育,2026-04-30
592,603368,柳药集团,0.64,5377272243.65,1.1340116172,4.0447,224586456.96,-19.02,252.2886,20.155790644354,2.83,-1.281815236853,11.5605291353,医药商业,2026-04-30
593,603359,*ST东珠,-0.03,35002686.52,-66.8934196103,33.5121,-14070565.61,-3463.42,98.6587,3.145522040077,-1.0,0.071541203194,19.4710387047,基础建设,2026-04-30
594,603358,华达科技,-0.16,1110230111.7,11.1290815913,-19.576,-76913481.56,-267.86,44.9852,7.547678553776,-2.13,-0.933490852242,9.8672947829,汽车零部件,2026-04-30
595,603357,设计总院,0.04,345912366.3,-29.7560114849,-47.5959,19918980.18,-76.69,-83.931,7.119795465968,0.5,-0.433707303778,31.0263104231,工程咨询服务Ⅱ,2026-04-30
596,603356,华菱精工,-0.16,167332781.72,-12.4552513906,-39.0746,-20829856.46,3.4565140715,67.2042,2.265214760162,-6.73,-0.134304960627,-2.5995431769,专用设备,2026-04-30
597,603352,至信股份,0.11,700753316.26,-13.4918332684,-48.3329,24212704.69,-48.04,-61.2309,13.041840066321,1.02,-0.831612809439,15.8015652756,汽车零部件,2026-04-30
598,603350,安乃达,0.23,470912168.68,-5.4475826454,15.6547,27094102.34,-13.96,42.7518,11.720016700002,2.01,-1.192495481656,16.4428171493,电机Ⅱ,2026-04-30
599,603344,星德胜,0.17,600874399.32,9.3183548855,-9.2913,33570444.52,-19.17,-15.6549,11.152941022556,1.56,0.281555308568,15.7451798973,电机Ⅱ,2026-04-30
600,603339,四方科技,0.14,450916699.6,-10.093268287,-0.6668,42346817.91,-13.42,-16.959,8.722450543694,1.58,-0.026198582978,22.0072711873,通用设备,2026-04-30
601,603336,宏辉果蔬,0.01,202056446.0,-17.9166369729,-41.9389,3008862.6,-33.21,-57.2201,2.360563452021,0.21,0.114533049025,9.5243597425,种植业,2026-04-30
602,603333,福华尚纬,0.001,415248496.67,71.7267141174,-10.7331,547850.8,103.7797629134,102.5359,3.28469640099,0.03,-0.222956942574,15.4815432989,电网设备,2026-04-30
603,603326,我乐家居,0.0282,233102652.02,-26.6362303302,-41.1061,9008979.93,-77.56,-75.4469,3.734992526465,0.76,-0.296252365671,44.1606005457,家居用品,2026-04-30
604,603324,盛剑科技,-0.18,118577332.94,-63.0885697929,-59.764,-26115135.69,-226.65,45.385,11.04132031937,-1.59,-0.551712368629,17.3647813536,环保设备Ⅱ,2026-04-30
605,603323,苏农银行,0.23,1145592000.0,1.2244032393,15.5252,462080000.0,5.05,38.0015,9.594122590212,2.41,-2.653650750891,,银行Ⅱ,2026-04-30
606,603321,梅轮电梯,0.02,119808593.77,-7.2782074188,-33.7223,6581043.43,53.6,59.1173,4.148301833639,0.46,-0.080597700958,20.7496959005,专用设备,2026-04-30
607,603316,诚邦股份,0.09,194478331.27,100.4678373463,-1.6975,23492627.06,693.74,120.911,2.091269967797,4.34,-0.184021775308,10.2666640492,半导体,2026-04-30
608,603315,福鞍股份,0.0627,249080742.95,6.2167949834,-37.3801,20074367.3,-24.05,322.2415,5.427544729023,1.15,0.093283032979,18.4876023512,环境治理,2026-04-30
609,603296,华勤技术,1.04,40745694661.84,16.4239334987,-4.2518,1060584628.61,25.96,10.9712,26.357489903393,4.03,0.566779419195,8.5399067919,消费电子,2026-04-30
610,603290,斯达半导,0.11,864113007.84,-5.9960385714,-15.5132,26626793.51,-74.32,13.8212,29.080679131357,0.38,-0.464297966272,21.0767378164,半导体,2026-04-30
611,603286,日盈电子,-0.05,235980638.09,-3.4511357492,-7.1103,-5568791.93,24.7868993727,83.6852,6.898917845969,-0.69,-0.090698818854,20.9799646279,汽车零部件,2026-04-30
612,603280,南方路机,0.1,189274543.51,41.5795861018,-35.939,11214272.46,4.27,-36.5693,12.795072462195,0.81,-0.174515382527,31.0035323249,工程机械,2026-04-30
613,603278,大业股份,-0.07,1136418179.38,-6.0915228943,-8.9107,-24557610.16,-598.26,33.3513,5.665374186498,-1.27,0.087228149592,7.7664085951,通用设备,2026-04-30
614,603271,永杰新材,0.61,2408398812.49,21.5881052752,-8.101,119306113.5,57.58,11.8607,15.469220127542,4.0,0.575037116562,9.6970658563,工业金属,2026-04-30
615,603266,天龙股份,0.15,320137642.84,5.5047916186,-14.9519,29807209.27,16.53,27.4474,8.159043845857,1.85,0.330557535281,22.6320907742,汽车零部件,2026-04-30
616,603260,合盛硅业,0.07,5005834695.33,-4.2491672774,-5.4175,77342804.67,-70.21,102.8973,24.886208828772,0.26,1.067553674505,19.0845146759,化学制品,2026-04-30
617,603258,电魂网络,-0.09,90263505.43,-11.7086860875,-2.053,-22563244.48,-1501.33,87.7112,7.991100761921,-1.15,-0.198270829741,56.5802624402,游戏Ⅱ,2026-04-30
618,603237,五芳斋,-0.3,200788178.13,-17.3181063421,-21.8352,-57288492.27,-26.6465441713,-7.526,8.219559941475,-3.48,0.605744005011,37.4355399357,食品加工,2026-04-30
619,603235,天新药业,0.34,639757715.06,3.3683455066,-10.4101,147003605.08,-32.74,11.9814,11.56635916321,2.95,0.312682831262,39.9916972984,化学制品,2026-04-30
620,603232,格尔软件,-0.12,65926266.18,44.3610795264,-46.0142,-28555098.85,43.1217497909,-47.546,5.556433479958,-2.17,-0.255791034854,46.7225463913,软件开发,2026-04-30
621,603231,索宝蛋白,0.17,487722648.24,24.4443430279,-3.9584,31781029.71,-28.54,-26.1395,10.577081414122,1.58,0.060676095033,11.9722578561,农产品加工,2026-04-30
622,603222,济民健康,-0.05,163097985.21,-9.9014835095,15.472,-25921384.02,-90.08889777,84.6102,2.119455967538,-2.21,0.048717454358,33.6569505867,医疗器械,2026-04-30
623,603215,比依股份,-0.09,548874397.97,3.495223513,-7.7276,-16511609.08,-209.99,-278.1341,6.540129186858,-1.33,-0.114352497469,7.602156117,小家电,2026-04-30
624,603212,赛伍技术,-0.03,603276660.33,-6.2063526619,3.5185,-11532623.86,65.216023313,92.3601,5.464651016782,-0.48,-0.020985053541,9.7667933644,光伏设备,2026-04-30
625,603211,晋拓股份,0.04,334003104.81,12.09468307,-7.4684,11328830.52,-35.68,-12.4807,4.609091052912,0.91,0.040170368459,17.5344666402,汽车零部件,2026-04-30
626,603210,泰鸿万立,0.1649,531158320.1,20.2963797901,-32.242,56132028.85,27.23,1.1981,5.693608317127,2.94,-0.451289369066,19.3027974184,汽车零部件,2026-04-30
627,603195,公牛集团,0.59,4060221001.34,3.5165172925,6.0489,1058244024.62,8.55,-3.0743,9.854629008711,6.1,0.939863359612,42.7397614092,家居用品,2026-04-30
628,603192,汇得科技,0.1,627283555.6,2.7157911929,7.7918,15150504.94,-21.65,194.1968,13.118616041824,0.84,-0.235515706986,13.3104309821,化学制品,2026-04-30
629,603191,望变电气,0.04,888952486.71,13.0306251769,-25.2283,12286841.14,-15.24,205.1154,7.585889849912,0.49,-0.616800867532,10.1403510714,电网设备,2026-04-30
630,603190,亚通精工,0.42,504778500.98,19.5894253653,-9.4418,49932787.71,40.73,530.087,18.075537012687,2.25,-0.047793224988,25.341731542,汽车零部件,2026-04-30
631,603189,*ST网达,-0.02,120996604.82,62.4768669067,47.8891,-5047895.6,-267.79,-585.2773,5.474660367406,-0.34,-0.093539816673,10.9996287084,软件开发,2026-04-30
632,603188,亚邦股份,0.0245,258751320.87,48.7565666948,36.2995,13986273.27,339.17,118.3517,1.23652141884,2.0,0.000648311591,17.1917751726,化学制品,2026-04-30
633,603179,新泉股份,0.4,3639122555.78,3.4157714297,-11.4781,203498773.34,-4.57,5.7296,14.81768740163,2.72,0.196838808355,20.233246552,汽车零部件,2026-04-30
634,603177,德创环保,-0.06,200255708.72,-9.0039692121,-28.7616,-11568875.77,-205.61,73.4285,1.581463398076,-3.13,0.050588400672,21.275935359,环境治理,2026-04-30
635,603175,超颖电子,-0.22,1350090747.71,27.560597946,-1.7922,-95658571.35,-233.72,-584.8193,6.266953923556,-3.39,0.044083842191,20.246774636,元件,2026-04-30
636,603169,兰石重装,-0.0303,1186331764.6,-15.7639974501,-31.4506,-39639872.14,-29.6222083903,92.2091,2.035631631333,-1.49,-0.26634520801,7.1205315824,专用设备,2026-04-30
637,603168,莎普爱思,-0.07,98522734.42,-3.1537792145,-12.1536,-26104017.0,-394.89,90.1995,3.541786453221,-1.95,-0.059376799888,50.7903455833,化学制药,2026-04-30
638,603167,渤海轮渡,0.1,312926428.25,-0.5065763751,-24.9034,47576404.39,-23.22,656.7489,7.548654480536,1.35,0.304580176697,8.6003917088,航运港口,2026-04-30
639,603166,福达股份,0.12,503830231.49,6.9515813997,-12.3332,75104193.5,15.36,-21.0485,4.234251968221,2.79,0.095826475377,28.2740020024,汽车零部件,2026-04-30
640,603165,荣晟环保,0.29,561572868.78,5.2278889316,-12.8317,75831393.78,7.42,43.5345,8.390071752006,3.54,-0.308114923555,13.0215863293,造纸,2026-04-30
641,603163,圣晖集成,0.39,540921807.1,-5.8505995558,-37.9695,38695596.46,33.66,-34.302,11.9521604599,3.27,3.4916391359,11.8572132937,专业工程,2026-04-30
642,603161,科华控股,0.08,499133959.21,-5.0360846443,-12.9455,15695640.23,-38.71,-0.5832,7.863356569638,1.03,-0.506619380441,17.2000124087,汽车零部件,2026-04-30
643,603159,上海亚虹,-0.0322,71446557.18,-28.2107920546,-36.3066,-4511148.88,-1073.1,-353.4009,3.541828543786,-0.91,-0.065305121214,15.0441828469,专用设备,2026-04-30
644,603158,腾龙股份,0.11,811900749.82,-6.0226081545,-37.9151,53098251.34,17.27,158.403,4.629417940168,2.36,0.068056892857,22.7421684856,汽车零部件,2026-04-30
