序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日
2483,301062,上海艾录,6.55,2.34,1.94,-358.76,6.334292568017,0.0932784,48.04314119,-7,5189,64.4,2026-08-05
2484,301063,海锅股份,17.45,0.63,0.43,69.39,17.345992495125,0.1168228,64.39077139,1091,2587,63.2,2026-08-05
2485,301065,本立科技,18.52,0.22,0.41,46.35,18.505581457188,0.087354,62.78895712,1188,3045,62.8,2026-08-05
2486,301066,万事利,12.61,0.32,0.37,49.67,12.515644301434,0.1973612,60.5734275,-1552,3679,64.8,2026-08-05
2487,301067,显盈科技,27.85,1.2,1.92,-108.31,27.055702224181,0.2127056,62.89298828,-374,3018,61.2,2026-08-05
2488,301068,大地海洋,28.92,-0.03,0.37,75.1,29.038500955766,0.204332,67.08842904,270,1785,67.6,2026-08-05
2489,301069,凯盛新材,16.82,0.36,0.39,46.13,16.632772013323,0.2076268,65.19338667,475,2363,67.6,2026-08-05
2490,301070,开勒股份,59.6,1.74,1.05,-265.61,58.095634503983,0.38235,63.74342802,-758,2770,61.6,2026-08-05
2491,301071,力量钻石,57.94,2.6,3.45,81.83,55.139098098745,0.2842924,72.33074432,679,656,76.0,2026-08-05
2492,301072,中捷精工,33.21,-2.75,2.07,-81.76,33.839327364101,0.226168,66.04244205,446,2111,61.6,2026-08-05
2493,301073,君亭酒店,18.18,1.11,1.46,131.52,18.046221771099,0.133682,67.3498287,1273,1714,70.4,2026-08-05
2494,301075,多瑞医药,56.1,0.92,0.34,-80.33,54.91748948023,0.23559,58.17016608,-364,4272,67.2,2026-08-05
2495,301076,新瀚新材,23.24,0.82,1.26,84.21,22.619674176299,0.2402096,68.98299513,1715,1333,68.8,2026-08-05
2496,301077,星华新材,20.48,2.14,0.9,26.56,20.002219048375,0.1338488,65.49130795,1436,2274,60.8,2026-08-05
2497,301078,孩子王,7.51,-1.18,0.49,48.84,7.586192657769,0.1584168,62.81893752,-252,3034,72.0,2026-08-05
2498,301079,邵阳液压,29.43,2.05,2.03,258.82,28.817147134046,0.160828,60.07407976,300,3819,65.6,2026-08-05
2499,301080,百普赛斯,55.06,1.98,2.84,49.9,53.557719503971,0.236424,75.88006979,493,266,75.2,2026-08-05
2500,301081,严牌股份,12.3,3.36,0.89,243.08,11.802886323363,0.1704384,60.33789993,187,3740,58.0,2026-08-05
2501,301082,久盛电气,11.31,-6.76,5.49,-122.16,11.462201290866,0.249042,71.70196114,628,773,83.6,2026-08-05
2502,301083,百胜智能,13.61,1.04,0.83,135.06,13.505775418809,0.0968936,59.44509305,-1812,3984,64.0,2026-08-05
2503,301085,亚康股份,63.77,0.44,2.59,58.31,63.771617121067,0.2493288,65.69917476,-1825,2216,80.0,2026-08-05
2504,301086,鸿富瀚,108.6,2.45,1.93,88.0,103.078142248362,0.2628308,72.11027389,161,691,67.2,2026-08-05
2505,301087,可孚医疗,52.29,-1.45,0.39,28.81,52.994820555029,0.236102,74.31978508,307,412,70.4,2026-08-05
2506,301088,戎美股份,12.0,-0.08,0.17,49.9,12.009252940772,0.108156,53.52355765,-526,4980,62.0,2026-08-05
2507,301089,拓新药业,23.56,-0.59,0.6,-70.92,23.764169588132,0.2565644,57.6933955,-984,4362,71.2,2026-08-05
2508,301090,华润材料,6.61,-0.15,0.14,116.41,6.600514335803,0.2493812,63.67334025,52,2791,64.0,2026-08-05
2509,301091,深城交,18.16,1.06,0.59,-45.29,17.982852643407,0.1661484,61.21335274,-1708,3494,74.0,2026-08-05
2510,301092,争光股份,44.1,1.33,2.36,83.89,42.792707142209,0.2266524,62.48272714,-1461,3132,70.8,2026-08-05
2511,301093,华兰股份,71.55,8.57,1.77,6253.42,63.999029980626,0.408238,65.94294378,488,2138,60.4,2026-08-05
2512,301095,广立微,72.07,0.4,1.52,-336.72,70.737288261684,0.2985,76.09521655,71,252,73.6,2026-08-05
2513,301096,百诚医药,41.54,0.1,0.64,88.53,41.173192959368,0.192972363636,63.13813435,-480,2931,66.4,2026-08-05
2514,301097,天益医疗,33.1,0.12,0.58,72.66,33.109153961587,0.171728,61.09060578,464,3535,61.2,2026-08-05
2515,301098,金埔园林,8.66,3.46,3.3,-29.25,8.317351388409,0.1436276,53.85402498,-1507,4951,64.0,2026-08-05
2516,301099,雅创电子,48.52,1.85,3.36,33.49,46.540193767056,0.2448696,75.03630183,16,339,73.2,2026-08-05
2517,301100,风光股份,15.95,0.06,0.56,-76.22,15.722214012999,0.1044004,57.38941153,-308,4439,70.0,2026-08-05
2518,301101,明月镜片,29.63,-1.43,0.42,26.59,30.057847654212,0.1266576,69.44503042,927,1213,69.2,2026-08-05
2519,301102,兆讯传媒,9.88,1.33,0.24,175.12,9.747272947011,0.1520336,68.14079165,1099,1528,65.2,2026-08-05
2520,301103,何氏眼科,16.1,-0.06,0.4,19.46,16.143998396895,0.0698772,58.14809612,-487,4278,65.2,2026-08-05
2521,301105,鸿铭股份,47.22,3.1,1.44,-151.38,46.222071845023,0.1798464,55.72396157,225,4714,62.0,2026-08-05
2522,301106,骏成科技,16.8,0.9,0.44,74.28,16.593981563616,0.0932352,67.34476606,1311,1717,59.2,2026-08-05
2523,301107,瑜欣电子,19.24,3.66,1.29,60.48,18.506468542003,0.1552684,67.39584048,1683,1702,55.2,2026-08-05
2524,301108,洁雅股份,36.83,3.02,1.18,100.93,35.862869544846,0.176072,69.20177563,789,1270,69.2,2026-08-05
2525,301109,军信股份,13.56,-1.45,0.34,12.18,13.727256038378,0.095988,69.34723409,144,1236,63.6,2026-08-05
2526,301110,青木科技,38.73,0.78,2.09,29.78,37.997610586459,0.2492184,66.74483403,-377,1895,71.2,2026-08-05
2527,301111,粤万年青,19.31,1.63,0.88,-233.59,18.916998234751,0.1424732,56.40157382,96,4601,60.8,2026-08-05
2528,301112,信邦智能,32.12,0.38,0.38,502.75,32.001338884792,0.2052272,54.8018715,-427,4839,72.8,2026-08-05
2529,301113,雅艺科技,15.62,1.43,0.52,-177.45,15.413871171565,0.085974,55.31567351,-1715,4780,62.0,2026-08-05
2530,301115,联检科技,27.26,3.69,1.52,-38.9,25.713040593929,0.2803096,62.9422002,997,2999,55.6,2026-08-05
2531,301116,益客食品,8.72,-0.34,0.3,31.23,8.819602941211,0.0865092,53.10043583,-130,5016,63.6,2026-08-05
2532,301117,佳缘科技,18.88,2.55,2.4,-35.31,18.440816529759,0.11703,53.61514485,-724,4969,73.6,2026-08-05
2533,301118,恒光股份,22.35,5.67,2.15,25.64,21.115780125448,0.1490808,65.1169828,1154,2389,62.8,2026-08-05
2534,301119,正强股份,21.18,1.05,0.53,30.22,20.988040493903,0.153868,66.84687256,338,1865,60.8,2026-08-05
2535,301120,新特电气,15.58,-1.95,2.8,-774.25,15.774911836053,0.2226808,62.13412188,-2491,3238,74.8,2026-08-05
2536,301121,紫建电子,34.76,0.93,0.87,-197.19,33.740680041714,0.1451624,60.226065,-1461,3775,70.8,2026-08-05
2537,301122,采纳股份,31.7,1.6,1.91,73.9,30.980456737188,0.1925884,60.93510633,-290,3584,66.0,2026-08-05
2538,301123,奕东电子,67.41,2.92,2.21,416.68,63.902423722154,0.2682264,66.4723933,424,1981,68.4,2026-08-05
2539,301125,腾亚精工,13.87,1.31,0.63,-33.12,13.824732517026,0.1715784,54.62914534,-1148,4859,66.8,2026-08-05
2540,301126,达嘉维康,9.28,0.11,0.94,79.89,9.27110350778,0.031906,58.61984972,-300,4173,65.2,2026-08-05
2541,301127,武汉天源,15.25,1.8,2.03,57.47,14.755541083702,0.3493004,65.93566723,-1162,2143,69.6,2026-08-05
2542,301128,强瑞技术,108.99,6.56,3.63,268.56,98.891531833988,0.3601468,74.54707479,802,387,68.8,2026-08-05
2543,301129,瑞纳智能,21.24,0.9,0.88,-33.65,21.083715286027,0.0990664,61.08621154,-438,3537,63.6,2026-08-05
2544,301130,西点药业,24.35,0.83,0.74,50.7,24.249538456268,0.078182,58.11165408,-1328,4288,64.0,2026-08-05
2545,301131,聚赛龙,33.03,0.33,0.51,48.75,32.952398283301,0.1187556,56.16172414,-1615,4637,63.6,2026-08-05
2546,301132,满坤科技,32.35,2.7,2.13,66.08,31.116759240113,0.1868168,63.79184212,-1655,2760,71.6,2026-08-05
2547,301133,金钟股份,26.27,0.77,0.58,118.89,25.88630182315,0.1852472,61.28513981,-56,3476,64.0,2026-08-05
2548,301135,瑞德智能,16.44,0.86,0.81,-147.2,16.364020188178,0.1405092,61.9969088,1306,3283,67.6,2026-08-05
2549,301136,招标股份,11.58,0.61,0.54,147.85,11.53306774992,0.0904164,55.29917358,-41,4783,65.6,2026-08-05
2550,301137,哈焊华通,37.23,-2.95,2.49,249.19,37.810825664796,0.2388752,64.77234367,-1988,2481,81.6,2026-08-05
2551,301138,华研精机,26.27,0.46,0.37,75.48,26.073205882353,0.1644008,63.8574401,-769,2737,63.2,2026-08-05
2552,301139,*ST元道,3.79,-4.77,10.19,146.29,3.980601940125,0.1363912,48.1123587,-46,5188,73.6,2026-08-05
2553,301141,中科磁业,42.21,5.47,11.51,211.93,40.33533435466,0.237532,67.77303265,2291,1603,68.8,2026-08-05
2554,301148,嘉戎技术,47.6,-0.83,0.79,721.91,48.075020236827,0.2586672,62.41686929,1670,3151,58.8,2026-08-05
2555,301149,隆华新材,7.89,1.41,0.64,23.62,7.789518717325,0.195768,65.14972071,1159,2375,61.6,2026-08-05
2556,301150,中一科技,37.49,2.63,2.92,42.85,35.819234712181,0.2225484,65.67037169,-903,2224,72.8,2026-08-05
2557,301151,冠龙节能,17.0,6.12,3.15,-110.52,15.939609302266,0.2532076,67.42176263,1202,1694,63.6,2026-08-05
2558,301152,天力锂能,19.88,0.0,1.99,69.82,19.785587070778,0.0960152,50.13682648,-56,5155,70.4,2026-08-05
2559,301153,中科江南,18.59,0.54,0.65,-65.94,18.596710036347,0.2272668,68.15369475,-57,1524,70.8,2026-08-05
2560,301155,海力风电,46.87,1.74,1.47,190.18,45.547357610089,0.32292,72.92276715,227,582,72.4,2026-08-05
2561,301156,美农生物,10.92,-0.09,0.75,37.36,10.917106386813,0.077572,58.14009337,-422,4281,62.0,2026-08-05
2562,301157,华塑科技,58.03,1.42,1.09,89.04,56.906031374385,0.1182808,68.2149579,-171,1512,63.2,2026-08-05
2563,301158,德石股份,14.72,-0.67,1.15,120.14,14.740381386805,0.172576,58.1668369,-782,4273,70.4,2026-08-05
2564,301159,三维天地,33.09,-1.14,6.82,-41.67,34.648734124862,0.177184,74.51551725,-124,392,72.8,2026-08-05
2565,301160,翔楼新材,37.5,1.46,0.89,32.76,37.18077747726,0.2541676,66.81851088,-1528,1874,64.0,2026-08-05
2566,301161,唯万密封,26.78,0.9,1.32,27.45,26.568183639059,0.214488,67.73793882,37,1612,64.4,2026-08-05
2567,301162,国能日新,41.52,1.1,0.75,85.7,41.811617739559,0.208518,66.2376822,-1383,2067,69.2,2026-08-05
2568,301163,宏德股份,22.84,-0.39,0.56,137.9,22.771405580331,0.0686052,60.53718466,-1787,3684,62.0,2026-08-05
2569,301165,锐捷网络,116.6,0.93,1.24,264.09,116.422927048107,0.406894,77.01155312,33,192,83.2,2026-08-05
2570,301166,优宁维,26.46,0.34,0.53,-67.09,26.491250644396,0.0851152,57.98548709,-2099,4306,63.2,2026-08-05
2571,301167,建研设计,13.49,0.6,0.54,36.51,13.474113634169,0.0784052,54.86527225,-95,4834,65.6,2026-08-05
2572,301168,通灵股份,42.71,-0.23,0.5,491.69,42.080307000221,0.3361188,63.85335743,1302,2742,62.4,2026-08-05
2573,301169,零点有数,55.46,2.53,1.49,-60.43,52.93722547214,0.2277492,66.20637048,-313,2072,70.0,2026-08-05
2574,301170,锡南科技,22.11,0.45,0.7,23.39,22.051925599262,0.0587076,61.40562103,-1526,3439,62.0,2026-08-05
2575,301171,易点天下,38.98,-0.08,9.94,-94.86,38.851947434429,0.3788592,74.81871826,-349,361,94.0,2026-08-05
2576,301172,君逸数码,18.06,1.69,1.7,454.95,17.724381139359,0.146778,66.97061388,-1498,1824,68.0,2026-08-05
2577,301173,毓恬冠佳,30.45,0.63,0.92,37.12,30.397384563989,0.1470776,66.33639747,1000,2026,62.4,2026-08-05
2578,301175,中科环保,5.44,-0.37,0.84,17.58,5.49682086699,0.242898,64.02361521,-416,2690,68.4,2026-08-05
2579,301176,逸豪新材,44.93,2.11,2.84,202.22,42.769726655944,0.229712,65.90180073,1872,2153,70.4,2026-08-05
2580,301177,迪阿股份,23.55,1.33,0.22,62.7,23.034172888132,0.1519016,62.55306762,-33,3110,60.8,2026-08-05
2581,301178,天亿马,36.94,0.79,1.82,945.75,36.097118446498,0.2749812,69.76638475,-575,1130,70.8,2026-08-05
2582,301179,泽宇智能,20.03,0.1,0.44,79.52,19.907822523625,0.1781344,66.32633115,-98,2030,65.2,2026-08-05
2583,301180,万祥科技,11.57,0.35,0.42,-1123.14,11.460936945081,0.1094068,56.39064711,93,4605,62.0,2026-08-05
2584,301181,标榜股份,22.73,3.32,1.16,33.19,21.89053892022,0.1417836,66.35456784,30,2018,61.6,2026-08-05
2585,301182,凯旺科技,67.38,-2.62,4.05,-45.12,66.225477066758,0.4052612,66.49136523,-725,1972,78.4,2026-08-05
2586,301183,东田微,164.06,1.62,2.66,117.02,157.182987695555,0.2984672,64.2136531,-1712,2641,72.8,2026-08-05
2587,301185,鸥玛软件,16.85,-0.12,0.54,168.89,16.860904591507,0.137224,70.03167017,-213,1067,69.2,2026-08-05
2588,301186,超达装备,35.22,0.4,0.46,63.32,34.589118433628,0.2397912,68.55179751,165,1427,63.6,2026-08-05
2589,301187,欧圣电气,15.9,0.76,0.28,91.15,15.811905997924,0.0608152,54.33187906,-260,4892,65.2,2026-08-05
2590,301188,力诺药包,38.66,2.96,2.64,63.06,36.757957775375,0.3597024,67.04467049,258,1799,62.0,2026-08-05
2591,301189,奥尼电子,47.74,3.45,0.98,119.34,46.000474483409,0.2696444,67.74880365,1624,1608,58.8,2026-08-05
2592,301190,善水科技,18.03,-0.93,1.27,25.49,18.015597259919,0.183876,62.83016421,-1834,3029,70.4,2026-08-05
2593,301191,菲菱科思,93.06,3.14,3.64,117.56,89.823599149664,0.3004572,62.65403634,-917,3078,74.4,2026-08-05
2594,301192,泰祥股份,19.06,0.32,0.86,50.27,19.070175591249,0.0324356,58.36046065,-234,4231,63.2,2026-08-05
2595,301193,家联科技,17.48,-0.79,0.65,-10.68,17.436426763834,0.2127416,57.06732298,53,4499,58.8,2026-08-05
2596,301195,北路智控,26.82,0.79,0.52,33.32,26.576655123854,0.1419204,63.80085256,-67,2756,64.4,2026-08-05
2597,301196,唯科科技,80.45,6.27,3.33,46.29,72.956440236443,0.2582844,75.43022446,1050,296,67.6,2026-08-05
2598,301197,工大科雅,25.92,0.9,1.74,-109.84,25.01305730014,0.3308004,65.66460194,2599,2226,58.4,2026-08-05
2599,301198,喜悦智行,11.87,0.25,0.69,-4190.36,11.794271041512,0.0871592,57.62287842,-1521,4382,60.4,2026-08-05
2600,301199,迈赫股份,18.54,0.16,0.2,45.54,18.46002885105,0.1421568,60.24792061,-638,3770,64.0,2026-08-05
2601,301200,大族数控,262.3,0.35,0.28,99.3,255.23342309472,0.3363268,80.22522839,-14,49,78.0,2026-08-05
2602,301201,诚达药业,32.13,3.05,2.83,177.48,31.072753384339,0.2903644,69.76297179,15,1133,71.2,2026-08-05
2603,301202,朗威股份,34.03,1.46,0.49,65.58,33.400024698981,0.1426932,68.85986905,1222,1361,71.2,2026-08-05
2604,301203,国泰环保,32.55,-0.94,0.3,35.0,32.632463786694,0.1921772,58.54393628,-1189,4185,60.8,2026-08-05
2605,301205,联特科技,272.48,4.37,5.35,2909.35,250.104632895912,0.5073932,65.82783505,-1907,2177,85.2,2026-08-05
2606,301206,三元生物,23.5,-0.63,0.19,45.56,23.554818223272,0.1494772,60.78927138,-143,3617,66.4,2026-08-05
2607,301207,华兰疫苗,17.52,-1.35,0.2,70.45,17.788037577665,0.1615984,62.05755856,121,3266,67.6,2026-08-05
2608,301208,中亦科技,30.38,1.91,0.88,141.13,29.910245751886,0.1174308,61.02881375,-181,3554,68.0,2026-08-05
2609,301209,联合化学,49.2,0.0,0.59,430.04,47.780308363171,0.2922144,64.93655752,964,2432,70.4,2026-08-05
2610,301210,金杨精密,24.19,0.17,1.57,38.27,24.015394581109,0.1123932,64.44792921,156,2568,63.6,2026-08-05
2611,301211,亨迪药业,10.84,-0.09,0.46,122.77,10.851753694122,0.1568184,58.52410069,-445,4194,66.0,2026-08-05
2612,301212,联盛化学,21.66,1.07,0.46,96.01,21.276767608604,0.066222,56.62855361,401,4565,60.8,2026-08-05
2613,301213,观想科技,44.99,-2.17,1.37,180.34,45.817873734318,0.2264036,62.97433691,-2156,2987,75.6,2026-08-05
2614,301215,中汽股份,5.3,-1.12,0.67,37.58,5.427786292515,0.2206524,71.19694435,1645,864,67.2,2026-08-05
2615,301216,万凯新材,16.77,0.24,0.72,6.39,16.653384876994,0.200244,64.86842879,164,2450,66.0,2026-08-05
2616,301217,铜冠铜箔,98.83,4.14,2.39,192.6,91.646099662625,0.3390116,72.89359236,444,585,82.0,2026-08-05
2617,301218,华是科技,43.74,6.71,8.07,-422.71,40.600553832392,0.390094,65.29752994,1146,2333,70.0,2026-08-05
2618,301219,腾远钴业,48.04,0.92,1.47,8.66,47.244169953009,0.3035056,77.23020568,427,180,72.0,2026-08-05
2619,301220,亚香股份,27.84,-0.29,0.52,49.85,27.983431090516,0.1758092,57.07868467,-272,4496,61.2,2026-08-05
2620,301221,光庭信息,29.51,1.13,1.5,-276.13,29.201141904043,0.1743396,66.67757796,2119,1919,68.4,2026-08-05
2621,301222,浙江恒威,24.55,0.66,0.45,33.4,24.185948756034,0.1374916,63.04885059,274,2964,58.0,2026-08-05
2622,301223,中荣股份,16.43,0.06,0.1,18.56,16.488115879881,0.083444,64.74230002,762,2491,62.8,2026-08-05
2623,301225,恒勃股份,55.52,2.47,2.39,75.2,54.037573183498,0.1979748,63.86452383,-1410,2733,63.6,2026-08-05
2624,301226,祥明智能,29.54,2.29,0.67,833.12,28.819018526542,0.1741488,57.70895968,208,4358,62.0,2026-08-05
2625,301227,森鹰窗业,24.7,7.34,3.63,-38.46,22.579571299133,0.1949448,63.34473402,-542,2884,71.2,2026-08-05
2626,301228,实朴检测,65.38,6.74,1.26,-451.36,61.937219640694,0.400194,56.24736582,-1420,4623,65.6,2026-08-05
2627,301229,纽泰格,12.08,0.67,0.66,-56.56,12.045653642608,0.0643832,54.08592745,-18,4925,63.2,2026-08-05
2628,301230,泓博医药,27.38,0.26,2.49,52.08,27.237605270784,0.2315332,61.4766867,-2576,3417,80.8,2026-08-05
2629,301231,荣信文化,27.98,1.01,4.94,-49.55,27.497081471493,0.230118,60.75812755,-295,3623,76.0,2026-08-05
2630,301232,飞沃科技,113.33,3.0,3.0,661.43,108.466304362995,0.2962188,73.34564606,177,521,68.4,2026-08-05
2631,301233,盛帮股份,32.56,1.59,0.69,30.54,31.927984939375,0.1220256,63.63755618,212,2805,61.2,2026-08-05
2632,301234,五洲医疗,69.45,-2.94,5.59,146.65,69.682515478751,0.289135,64.93676417,1142,2431,72.4,2026-08-05
2633,301235,华康洁净,40.65,0.12,2.07,-81.05,39.955295787671,0.255192,70.27170287,-217,1015,64.0,2026-08-05
2634,301236,软通动力,42.53,-0.61,2.58,-31.46,41.527556363741,0.39285,73.39084172,-57,514,79.6,2026-08-05
2635,301237,和顺科技,52.2,1.68,1.19,268.06,50.580681453146,0.258792,63.04986221,1335,2961,60.8,2026-08-05
2636,301238,瑞泰新材,16.6,-0.72,0.45,24.1,16.640832117412,0.2581172,58.04913083,-398,4300,70.4,2026-08-05
2637,301239,普瑞眼科,32.15,-0.46,0.31,17.02,32.440966793705,0.1176944,60.23082082,-715,3774,65.2,2026-08-05
2638,301246,宏源药业,20.07,0.65,1.43,13.9,19.82767032423,0.1980992,65.8113445,-1109,2181,60.4,2026-08-05
2639,301248,杰创智能,62.98,0.53,2.7,-170.13,60.517021331839,0.3684904,68.98903505,-51,1330,72.8,2026-08-05
2640,301251,威尔高,35.95,8.32,6.59,249.22,32.062531015446,0.1943152,65.60287471,274,2248,75.2,2026-08-05
2641,301252,同星科技,31.2,1.3,0.61,59.84,30.6326996901,0.2171752,72.09947356,466,692,65.6,2026-08-05
2642,301255,通力科技,20.66,0.93,0.26,116.99,20.470943390902,0.1120988,55.7818175,-188,4706,62.0,2026-08-05
2643,301256,华融化学,10.4,2.26,0.56,71.83,10.053478919396,0.1450796,68.39604215,2124,1474,62.4,2026-08-05
2644,301257,普蕊斯,41.59,0.0,1.92,68.32,41.620726449635,0.1917892,66.59843343,68,1947,70.4,2026-08-05
2645,301258,富士莱,24.82,0.4,0.35,-205.51,24.827505473363,0.076022,58.30109754,438,4247,66.8,2026-08-05
2646,301259,艾布鲁,23.93,-0.04,1.11,140.24,23.765738234149,0.2581336,62.26076572,412,3203,66.4,2026-08-05
2647,301260,格力博,14.03,-0.5,0.34,12.5,14.127547655033,0.090364,60.4050872,854,3728,64.8,2026-08-05
2648,301261,恒工精密,58.25,1.34,0.91,24.79,57.302417767482,0.1975164,64.72283671,-1478,2497,67.2,2026-08-05
2649,301262,海看股份,20.43,-1.49,2.96,23.68,20.788751436822,0.2598224,63.38928855,-1723,2868,74.0,2026-08-05
2650,301263,泰恩康,20.13,-1.37,0.35,89.9,20.50996800825,0.1665716,56.66425358,-1637,4560,64.0,2026-08-05
2651,301265,华新科技,19.34,2.11,1.17,45.3,18.623866955536,0.2593236,68.30776406,1689,1487,59.2,2026-08-05
2652,301266,宇邦新材,21.11,-0.75,0.45,23.63,21.234131152359,0.1739728,62.33209577,-1308,3180,67.6,2026-08-05
2653,301267,华厦眼科,16.11,-1.41,0.23,19.71,16.423177220858,0.1647052,68.43705708,-437,1458,66.8,2026-08-05
2654,301268,铭利达,13.35,0.07,0.38,242.96,13.386547133733,0.0999464,54.56685917,-20,4868,62.4,2026-08-05
2655,301269,华大九天,92.35,-0.54,0.45,-173.27,92.281202528531,0.3717188,68.70011043,417,1397,88.8,2026-08-05
2656,301270,汉仪股份,33.45,-0.86,4.35,-457.6,33.509306327473,0.2909768,67.99220822,-1355,1560,78.4,2026-08-05
2657,301272,英华特,33.03,0.64,0.7,-390.66,33.016649092018,0.202352,59.5579974,-2218,3963,62.8,2026-08-05
2658,301273,瑞晨环保,35.13,-0.76,1.24,-48.23,34.774627755076,0.285108,59.00150373,183,4088,64.8,2026-08-05
2659,301275,汉朔科技,45.06,-1.68,0.82,26.33,46.082909868063,0.2569652,66.83595978,-522,1869,70.4,2026-08-05
2660,301276,嘉曼服饰,19.81,-0.9,0.61,12.76,19.813269360214,0.125782,63.14010563,-1053,2930,61.6,2026-08-05
2661,301277,新天地,10.25,-1.16,0.5,27.83,10.324781416429,0.1564244,62.17525527,-1911,3226,72.4,2026-08-05
2662,301278,快可电子,27.35,0.33,0.62,108.7,27.349399645477,0.188094,58.88677812,-125,4116,62.4,2026-08-05
2663,301279,金道科技,18.22,0.94,0.31,50.29,17.987387278398,0.1168664,58.89643308,-1499,4115,61.6,2026-08-05
2664,301280,珠城科技,39.83,0.91,0.43,33.81,39.185443982362,0.2324604,71.7484981,-32,758,62.0,2026-08-05
2665,301281,科源制药,38.11,3.0,0.99,34.31,36.648711246825,0.1887488,65.24053897,789,2354,61.6,2026-08-05
2666,301282,金禄电子,23.1,1.49,1.54,136.68,22.641437045795,0.2082164,61.30783296,-27,3469,67.2,2026-08-05
2667,301283,聚胶股份,25.67,0.23,0.29,18.77,25.653806418156,0.1315176,64.29014512,-1375,2617,62.0,2026-08-05
2668,301285,鸿日达,70.57,0.26,0.4,-210.69,68.929815557213,0.3101684,65.82017278,1601,2178,61.2,2026-08-05
2669,301286,侨源股份,40.22,1.39,0.3,65.97,39.4069677221,0.1657548,66.92040456,-947,1842,59.2,2026-08-05
2670,301287,康力源,34.11,0.68,1.53,65.61,33.997419461606,0.206832,65.68694183,-70,2219,62.8,2026-08-05
2671,301288,清研环境,16.41,-0.67,0.47,-41.49,16.468671912094,0.1339896,52.23297984,-307,5076,60.8,2026-08-05
2672,301289,国缆检测,44.07,0.34,0.2,34.06,43.839074129153,0.2104152,65.34740998,32,2316,63.2,2026-08-05
2673,301290,东星医疗,27.24,1.45,0.57,38.08,26.769992679462,0.1678444,58.87154596,-1292,4123,60.0,2026-08-05
2674,301291,明阳电气,39.51,-2.44,1.95,126.26,40.319358943712,0.2595872,64.38263556,-1387,2589,75.6,2026-08-05
