股票代码,完整代码,股票简称,交易所,板块,行业,地区,2024-02-06最低价,2024-09-24最低价,2025-04-09最低价,2026-03-24最低价,第一段抬升,第二段抬升,第三段抬升,累计抬升,是否ST
601519,601519.SH,大智慧,上交所,主板,软件服务,上海,5.78,5.85,8.0,10.39,1.21%,36.75%,29.88%,79.76%,否
688432,688432.SH,有研硅,上交所,科创板,半导体,北京,7.45,8.85,9.86,13.39,18.79%,11.41%,35.80%,79.73%,否
603606,603606.SH,东方电缆,上交所,主板,电气设备,浙江,34.27,44.71,46.74,61.59,30.46%,4.54%,31.77%,79.72%,否
603332,603332.SH,苏州龙杰,上交所,主板,化纤,江苏,6.4,6.9,7.37,11.5,7.81%,6.81%,56.04%,79.69%,否
002437,002437.SZ,誉衡药业,深交所,主板,化学制药,黑龙江,1.67,1.84,2.12,3.0,10.18%,15.22%,41.51%,79.64%,否
605589,605589.SH,圣泉集团,上交所,主板,化工原料,山东,16.11,17.43,22.47,28.92,8.19%,28.92%,28.70%,79.52%,否
603025,603025.SH,大豪科技,上交所,主板,纺织机械,北京,8.0,10.85,11.37,14.36,35.62%,4.79%,26.30%,79.50%,否
300589,300589.SZ,江龙船艇,深交所,创业板,船舶,广东,8.46,10.12,10.18,15.18,19.62%,0.59%,49.12%,79.43%,否
300371,300371.SZ,汇中股份,深交所,创业板,电器仪表,河北,6.49,7.84,8.2,11.64,20.80%,4.59%,41.95%,79.35%,否
000655,000655.SZ,金岭矿业,深交所,主板,普钢,山东,4.59,5.2,5.85,8.23,13.29%,12.50%,40.68%,79.30%,否
001218,001218.SZ,丽臣实业,深交所,主板,化工原料,湖南,13.12,13.23,13.66,23.52,0.84%,3.25%,72.18%,79.27%,否
600310,600310.SH,广西能源,上交所,主板,水力发电,广西,2.65,3.38,3.95,4.75,27.55%,16.86%,20.25%,79.25%,否
001234,001234.SZ,泰慕士,深交所,主板,服饰,江苏,13.98,14.56,14.66,25.05,4.15%,0.69%,70.87%,79.18%,否
603660,603660.SH,苏州科达,上交所,主板,IT设备,江苏,4.95,5.03,5.41,8.86,1.62%,7.55%,63.77%,78.99%,否
301065,301065.SZ,本立科技,深交所,创业板,化学制药,浙江,11.81,17.05,19.6,21.13,44.37%,14.96%,7.81%,78.92%,否
300904,300904.SZ,威力传动,深交所,创业板,电气设备,宁夏,33.82,34.78,47.0,60.49,2.84%,35.14%,28.70%,78.86%,否
600010,600010.SH,包钢股份,上交所,主板,普钢,内蒙,1.37,1.39,1.63,2.45,1.46%,17.27%,50.31%,78.83%,否
002315,002315.SZ,焦点科技,深交所,主板,互联网,江苏,21.53,24.25,30.46,38.47,12.63%,25.61%,26.30%,78.68%,否
301167,301167.SZ,建研设计,深交所,创业板,建筑工程,安徽,8.57,10.9,11.25,15.31,27.19%,3.21%,36.09%,78.65%,否
002616,002616.SZ,长青集团,深交所,主板,环境保护,广东,3.41,3.81,4.75,6.09,11.73%,24.67%,28.21%,78.59%,否
688056,688056.SH,莱伯泰科,上交所,科创板,电器仪表,北京,17.71,20.51,26.52,31.62,15.81%,29.30%,19.23%,78.54%,否
002443,002443.SZ,金洲管道,深交所,主板,钢加工,浙江,4.61,5.19,5.25,8.23,12.58%,1.16%,56.76%,78.52%,否
300809,300809.SZ,华辰装备,深交所,创业板,机床制造,江苏,17.76,18.21,31.24,31.68,2.53%,71.55%,1.41%,78.38%,否
301011,301011.SZ,华立科技,深交所,创业板,文教休闲,广东,11.8,14.55,20.99,21.03,23.31%,44.26%,0.19%,78.22%,否
688088,688088.SH,虹软科技,上交所,科创板,软件服务,浙江,21.43,23.97,36.37,38.18,11.85%,51.73%,4.98%,78.16%,否
601789,601789.SH,宁波建工,上交所,主板,建筑工程,浙江,3.11,3.4,4.38,5.54,9.32%,28.82%,26.48%,78.14%,否
301503,301503.SZ,智迪科技,深交所,创业板,IT设备,广东,18.54,25.8,28.0,32.98,39.16%,8.53%,17.79%,77.89%,否
688099,688099.SH,晶晨股份,上交所,科创板,半导体,上海,44.13,49.5,60.6,78.43,12.17%,22.42%,29.42%,77.72%,否
300412,300412.SZ,迦南科技,深交所,创业板,医疗保健,浙江,2.73,3.21,4.05,4.85,17.58%,26.17%,19.75%,77.66%,否
300143,300143.SZ,盈康生命,深交所,创业板,医疗保健,山东,6.54,7.23,8.12,11.61,10.55%,12.31%,42.98%,77.52%,否
688146,688146.SH,中船特气,上交所,科创板,半导体,河北,22.58,24.9,25.57,40.08,10.27%,2.69%,56.75%,77.50%,否
688659,688659.SH,元琛科技,上交所,科创板,环境保护,安徽,5.03,5.23,5.58,8.92,3.98%,6.69%,59.86%,77.34%,否
300001,300001.SZ,特锐德,深交所,创业板,电气设备,山东,15.5,17.18,21.04,27.48,10.84%,22.47%,30.61%,77.29%,否
300824,300824.SZ,北鼎股份,深交所,创业板,家用电器,深圳,5.5,7.07,7.87,9.75,28.55%,11.32%,23.89%,77.27%,否
300826,300826.SZ,测绘股份,深交所,创业板,建筑工程,江苏,8.64,11.55,12.24,15.31,33.68%,5.97%,25.08%,77.20%,否
601608,601608.SH,中信重工,上交所,主板,专用机械,河南,3.33,3.38,3.87,5.9,1.50%,14.50%,52.45%,77.18%,否
002901,002901.SZ,大博医疗,深交所,主板,医疗保健,福建,23.04,25.87,31.45,40.8,12.28%,21.57%,29.73%,77.08%,否
603089,603089.SH,正裕工业,上交所,主板,汽车配件,浙江,6.54,7.15,7.34,11.58,9.33%,2.66%,57.77%,77.06%,否
688101,688101.SH,三达膜,上交所,科创板,环境保护,陕西,8.7,11.26,11.8,15.4,29.43%,4.80%,30.51%,77.01%,否
300340,300340.SZ,科恒股份,深交所,创业板,电气设备,广东,5.91,7.32,7.66,10.46,23.86%,4.64%,36.55%,76.99%,否
002942,002942.SZ,新农股份,深交所,主板,农药化肥,浙江,10.07,11.12,13.81,17.82,10.43%,24.19%,29.04%,76.96%,否
920925,920925.BJ,锦好医疗,北交所,北交所,医疗保健,广东,9.2,10.61,11.54,16.28,15.33%,8.77%,41.07%,76.96%,否
002973,002973.SZ,侨银股份,深交所,主板,环境保护,广东,7.01,7.65,9.0,12.4,9.13%,17.65%,37.78%,76.89%,否
300134,300134.SZ,大富科技,深交所,创业板,通信设备,安徽,5.57,8.18,9.05,9.85,46.86%,10.64%,8.84%,76.84%,否
300073,300073.SZ,当升科技,深交所,创业板,电气设备,北京,27.82,29.45,33.6,49.19,5.86%,14.09%,46.40%,76.82%,否
000922,000922.SZ,佳电股份,深交所,主板,电气设备,黑龙江,7.5,8.85,9.22,13.26,18.00%,4.18%,43.82%,76.80%,否
001231,001231.SZ,农心科技,深交所,主板,农药化肥,陕西,12.24,13.42,14.74,21.63,9.64%,9.84%,46.74%,76.72%,否
603728,603728.SH,鸣志电器,上交所,主板,电气设备,上海,31.03,34.11,48.68,54.83,9.93%,42.71%,12.63%,76.70%,否
300998,300998.SZ,宁波方正,深交所,创业板,专用机械,浙江,12.11,13.41,13.57,21.39,10.73%,1.19%,57.63%,76.63%,否
300587,300587.SZ,天铁科技,深交所,创业板,橡胶,浙江,3.02,3.56,4.09,5.33,17.88%,14.89%,30.32%,76.49%,否
688373,688373.SH,盟科药业,上交所,科创板,化学制药,上海,3.23,3.69,4.67,5.69,14.24%,26.56%,21.84%,76.16%,否
002021,002021.SZ,中捷资源,深交所,主板,纺织机械,浙江,1.63,1.73,1.76,2.87,6.13%,1.73%,63.07%,76.07%,否
001333,001333.SZ,光华股份,深交所,主板,化工原料,浙江,13.68,15.59,17.53,24.08,13.96%,12.44%,37.36%,76.02%,否
603568,603568.SH,伟明环保,上交所,主板,环境保护,浙江,14.46,17.46,18.2,25.45,20.75%,4.24%,39.84%,76.00%,否
920058,920058.BJ,华洋赛车,北交所,北交所,摩托车,浙江,15.2,15.85,23.5,26.74,4.28%,48.26%,13.79%,75.92%,否
603895,603895.SH,天永智能,上交所,主板,专用机械,上海,14.53,15.66,19.82,25.55,7.78%,26.56%,28.91%,75.84%,否
000791,000791.SZ,甘肃能源,深交所,主板,水力发电,甘肃,4.55,5.62,6.35,8.0,23.52%,12.99%,25.98%,75.82%,否
300299,300299.SZ,富春股份,深交所,创业板,互联网,福建,3.27,3.84,4.53,5.74,17.43%,17.97%,26.71%,75.54%,否
000566,000566.SZ,海南海药,深交所,主板,化学制药,海南,2.9,3.58,3.76,5.09,23.45%,5.03%,35.37%,75.52%,否
600844,600844.SH,金煤科技,上交所,主板,化工原料,内蒙,2.23,2.34,2.59,3.91,4.93%,10.68%,50.97%,75.34%,否
603013,603013.SH,亚普股份,上交所,主板,汽车配件,江苏,11.29,12.99,13.38,19.78,15.06%,3.00%,47.83%,75.20%,否
688060,688060.SH,云涌科技,上交所,科创板,IT设备,江苏,23.35,26.15,28.51,40.88,11.99%,9.02%,43.39%,75.07%,否
603681,603681.SH,永冠新材,上交所,主板,化工原料,上海,9.38,10.14,10.64,16.42,8.10%,4.93%,54.32%,75.05%,否
688234,688234.SH,天岳先进,上交所,科创板,半导体,山东,41.04,45.81,49.71,71.8,11.62%,8.51%,44.44%,74.95%,否
600984,600984.SH,建设机械,上交所,主板,工程机械,陕西,2.15,2.23,3.02,3.76,3.72%,35.43%,24.50%,74.88%,否
002023,002023.SZ,海特高新,深交所,主板,航空,四川,5.65,8.26,8.3,9.88,46.19%,0.48%,19.04%,74.87%,否
002337,002337.SZ,赛象科技,深交所,主板,化工机械,天津,3.3,3.84,4.21,5.77,16.36%,9.64%,37.05%,74.85%,否
603755,603755.SH,日辰股份,上交所,主板,食品,山东,15.19,21.9,23.5,26.55,44.17%,7.31%,12.98%,74.79%,否
603312,603312.SH,西典新能,上交所,主板,电气设备,江苏,24.06,27.76,32.38,42.04,15.38%,16.64%,29.83%,74.73%,否
002090,002090.SZ,金智科技,深交所,主板,电气设备,江苏,5.99,7.19,7.3,10.46,20.03%,1.53%,43.29%,74.62%,否
300101,300101.SZ,振芯科技,深交所,创业板,通信设备,四川,11.35,12.65,14.52,19.81,11.45%,14.78%,36.43%,74.54%,否
002151,002151.SZ,北斗星通,深交所,主板,通信设备,北京,21.01,22.7,22.83,36.64,8.04%,0.57%,60.49%,74.39%,否
300571,300571.SZ,平治信息,深交所,创业板,互联网,浙江,17.62,18.93,22.81,30.72,7.43%,20.50%,34.68%,74.35%,否
002132,002132.SZ,恒星科技,深交所,主板,钢加工,河南,2.02,2.24,2.58,3.52,10.89%,15.18%,36.43%,74.26%,否
688651,688651.SH,盛邦安全,上交所,科创板,软件服务,北京,22.14,24.63,28.4,38.58,11.25%,15.31%,35.85%,74.25%,否
600346,600346.SH,恒力石化,上交所,主板,石油加工,辽宁,11.37,12.51,14.67,19.81,10.03%,17.27%,35.04%,74.23%,否
603020,603020.SH,爱普股份,上交所,主板,食品,上海,5.43,6.28,7.41,9.45,15.65%,17.99%,27.53%,74.03%,否
300182,300182.SZ,捷成股份,深交所,创业板,影视音像,北京,3.18,3.97,4.39,5.53,24.84%,10.58%,25.97%,73.90%,否
300603,300603.SZ,立昂技术,深交所,创业板,通信设备,新疆,6.11,7.37,8.94,10.62,20.62%,21.30%,18.79%,73.81%,否
300213,300213.SZ,佳讯飞鸿,深交所,创业板,通信设备,北京,4.26,6.06,6.53,7.4,42.25%,7.76%,13.32%,73.71%,否
603087,603087.SH,甘李药业,上交所,主板,生物制药,北京,32.5,37.63,40.4,56.4,15.78%,7.36%,39.60%,73.54%,否
002405,002405.SZ,四维图新,深交所,主板,软件服务,北京,5.55,7.38,7.4,9.62,32.97%,0.27%,30.00%,73.33%,否
603181,603181.SH,皇马科技,上交所,主板,化工原料,浙江,8.05,8.59,9.82,13.95,6.71%,14.32%,42.06%,73.29%,否
601198,601198.SH,东兴证券,上交所,主板,证券,北京,7.18,8.2,9.8,12.44,14.21%,19.51%,26.94%,73.26%,否
000837,000837.SZ,秦川机床,深交所,主板,机床制造,陕西,5.88,6.89,10.1,10.17,17.18%,46.59%,0.69%,72.96%,否
300011,300011.SZ,鼎汉技术,深交所,创业板,运输设备,北京,4.32,6.05,6.25,7.47,40.05%,3.31%,19.52%,72.92%,否
301428,301428.SZ,世纪恒通,深交所,创业板,互联网,贵州,20.25,23.58,30.51,35.01,16.44%,29.39%,14.75%,72.89%,否
603105,603105.SH,芯能科技,上交所,主板,电气设备,浙江,6.82,7.1,7.54,11.78,4.11%,6.20%,56.23%,72.73%,否
300105,300105.SZ,龙源技术,深交所,创业板,环境保护,山东,3.99,5.36,5.63,6.89,34.34%,5.04%,22.38%,72.68%,否
600405,600405.SH,动力源,上交所,主板,电气设备,北京,3.2,3.58,3.88,5.52,11.87%,8.38%,42.27%,72.50%,否
603012,603012.SH,创力集团,上交所,主板,专用机械,上海,4.07,4.15,4.66,7.02,1.97%,12.29%,50.64%,72.48%,否
002670,002670.SZ,国盛证券,深交所,主板,证券,江西,8.14,8.93,10.88,14.01,9.71%,21.84%,28.77%,72.11%,否
000938,000938.SZ,紫光股份,深交所,主板,IT设备,北京,14.43,18.54,22.71,24.83,28.48%,22.49%,9.34%,72.07%,否
300629,300629.SZ,新劲刚,深交所,创业板,元器件,广东,12.85,15.28,16.41,22.11,18.91%,7.40%,34.73%,72.06%,否
300121,300121.SZ,阳谷华泰,深交所,创业板,化工原料,山东,6.64,6.9,9.16,11.42,3.92%,32.75%,24.67%,71.99%,否
600455,600455.SH,博通股份,上交所,主板,文教休闲,陕西,14.51,16.58,19.66,24.95,14.27%,18.58%,26.91%,71.95%,否
300775,300775.SZ,三角防务,深交所,创业板,航空,陕西,19.41,19.78,21.15,33.37,1.91%,6.93%,57.78%,71.92%,否
002747,002747.SZ,埃斯顿,深交所,主板,机械基件,江苏,11.32,11.92,15.8,19.46,5.30%,32.55%,23.16%,71.91%,否
600871,600871.SH,石化油服,上交所,主板,石油开采,北京,1.63,1.72,1.73,2.8,5.52%,0.58%,61.85%,71.78%,否
000752,000752.SZ,*ST西发,深交所,主板,啤酒,西藏,5.84,6.61,7.13,10.03,13.18%,7.87%,40.67%,71.75%,是
603219,603219.SH,富佳股份,上交所,主板,家用电器,浙江,8.87,11.62,11.78,15.21,31.00%,1.38%,29.12%,71.48%,否
603912,603912.SH,佳力图,上交所,主板,专用机械,江苏,4.92,5.76,6.81,8.43,17.07%,18.23%,23.79%,71.34%,否
301517,301517.SZ,陕西华达,深交所,创业板,元器件,陕西,30.12,38.3,41.15,51.57,27.16%,7.44%,25.32%,71.22%,否
001209,001209.SZ,洪兴股份,深交所,主板,服饰,广东,11.01,11.53,12.88,18.85,4.72%,11.71%,46.35%,71.21%,否
002642,002642.SZ,荣联科技,深交所,主板,软件服务,北京,4.26,5.85,6.08,7.29,37.32%,3.93%,19.90%,71.13%,否
003003,003003.SZ,天元股份,深交所,主板,广告包装,广东,6.97,7.35,7.84,11.92,5.45%,6.67%,52.04%,71.02%,否
600982,600982.SH,宁波能源,上交所,主板,供气供热,浙江,3.17,3.33,3.98,5.42,5.05%,19.52%,36.18%,70.98%,否
002020,002020.SZ,京新药业,深交所,主板,化学制药,浙江,8.44,10.59,12.66,14.43,25.47%,19.55%,13.98%,70.97%,否
603218,603218.SH,日月股份,上交所,主板,电气设备,浙江,8.36,10.5,10.66,14.29,25.60%,1.52%,34.05%,70.93%,否
600121,600121.SH,郑州煤电,上交所,主板,煤炭开采,河南,2.92,3.15,3.34,4.99,7.88%,6.03%,49.40%,70.89%,否
300579,300579.SZ,数字认证,深交所,创业板,软件服务,北京,15.87,19.92,23.5,27.11,25.52%,17.97%,15.36%,70.83%,否
603165,603165.SH,荣晟环保,上交所,主板,造纸,浙江,8.28,9.86,10.76,14.14,19.08%,9.13%,31.41%,70.77%,否
688777,688777.SH,中控技术,上交所,科创板,专用机械,浙江,36.5,38.8,44.05,62.3,6.30%,13.53%,41.43%,70.68%,否
000026,000026.SZ,飞亚达,深交所,主板,服饰,深圳,7.8,8.9,8.99,13.31,14.10%,1.01%,48.05%,70.64%,否
300610,300610.SZ,晨化股份,深交所,创业板,化工原料,江苏,6.15,7.82,8.03,10.49,27.15%,2.69%,30.64%,70.57%,否
300327,300327.SZ,中颖电子,深交所,创业板,半导体,上海,13.65,17.06,18.87,23.28,24.98%,10.61%,23.37%,70.55%,否
002617,002617.SZ,露笑科技,深交所,主板,电气设备,浙江,4.31,5.02,6.0,7.35,16.47%,19.52%,22.50%,70.53%,否
600743,600743.SH,华远控股,上交所,主板,区域地产,北京,1.05,1.27,1.48,1.79,20.95%,16.54%,20.95%,70.48%,否
600724,600724.SH,宁波富达,上交所,主板,综合类,浙江,3.24,3.59,3.94,5.52,10.80%,9.75%,40.10%,70.37%,否
300214,300214.SZ,日科化学,深交所,创业板,化工原料,山东,4.01,4.35,4.83,6.83,8.48%,11.03%,41.41%,70.32%,否
603373,603373.SH,安邦护卫,上交所,主板,仓储物流,浙江,23.49,24.91,26.12,40.0,6.05%,4.86%,53.14%,70.29%,否
002215,002215.SZ,诺普信,深交所,主板,农药化肥,深圳,5.65,7.76,8.4,9.6,37.35%,8.25%,14.29%,69.91%,否
002434,002434.SZ,万里扬,深交所,主板,汽车配件,浙江,4.45,4.87,5.74,7.56,9.44%,17.86%,31.71%,69.89%,否
603506,603506.SH,南都物业,上交所,主板,房产服务,浙江,6.74,7.45,8.65,11.45,10.53%,16.11%,32.37%,69.88%,否
002522,002522.SZ,浙江众成,深交所,主板,塑料,浙江,3.02,3.07,3.59,5.13,1.66%,16.94%,42.90%,69.87%,否
002631,002631.SZ,德尔未来,深交所,主板,家居用品,江苏,3.71,3.82,4.64,6.3,2.96%,21.47%,35.78%,69.81%,否
600851,600851.SH,海欣股份,上交所,主板,化学制药,上海,4.2,4.82,5.6,7.13,14.76%,16.18%,27.32%,69.76%,否
600444,600444.SH,国机通用,上交所,主板,专用机械,安徽,9.59,11.48,12.4,16.28,19.71%,8.01%,31.29%,69.76%,否
002228,002228.SZ,合兴包装,深交所,主板,广告包装,福建,2.17,2.52,2.67,3.68,16.13%,5.95%,37.83%,69.59%,否
300031,300031.SZ,宝通科技,深交所,创业板,互联网,江苏,11.37,14.18,19.03,19.28,24.71%,34.20%,1.31%,69.57%,否
300829,300829.SZ,金丹科技,深交所,创业板,食品,河南,11.3,12.51,15.34,19.16,10.71%,22.62%,24.90%,69.56%,否
300631,300631.SZ,久吾高科,深交所,创业板,环境保护,江苏,14.5,16.65,17.4,24.57,14.83%,4.50%,41.21%,69.45%,否
688173,688173.SH,希荻微,上交所,科创板,半导体,广东,7.85,7.89,10.2,13.3,0.51%,29.28%,30.39%,69.43%,否
600877,600877.SH,电科芯片,上交所,主板,半导体,重庆,8.94,10.77,10.88,15.14,20.47%,1.02%,39.15%,69.35%,否
300932,300932.SZ,三友联众,深交所,创业板,电气设备,广东,7.76,10.01,12.41,13.14,28.99%,23.98%,5.88%,69.33%,否
600128,600128.SH,苏豪弘业,上交所,主板,商贸代理,江苏,5.89,6.72,7.87,9.97,14.09%,17.11%,26.68%,69.27%,否
002516,002516.SZ,旷达科技,深交所,主板,汽车配件,湖南,3.2,3.78,3.95,5.41,18.12%,4.50%,36.96%,69.06%,否
